two_theta,intensity
2.234468937875751493e+01,2.460268946185754402e+01
2.248496993987976111e+01,2.723949449836585046e+01
2.262525050100200374e+01,2.028435035357262706e+01
2.276553106212424638e+01,2.113654437993060853e+01
2.290581162324649256e+01,1.295354404392025316e+01
2.304609218436873874e+01,1.890915287723129623e+01
2.318637274549098137e+01,2.459913385617147341e+01
2.332665330661322400e+01,1.926618349031172883e+01
2.346693386773547019e+01,2.565293863448907885e+01
2.360721442885771637e+01,1.522582766832801582e+01
2.374749498997996255e+01,2.177493422289141023e+01
2.388777555110220518e+01,1.869973915066694303e+01
2.402805611222444782e+01,2.039878038137501903e+01
2.416833667334669400e+01,1.359970569893243209e+01
2.430861723446894018e+01,2.342375895796137186e+01
2.444889779559118281e+01,2.159135305599193799e+01
2.458917835671342544e+01,2.227157870583160104e+01
2.472945891783567163e+01,1.310942134758196964e+01
2.486973947895791781e+01,2.004540755286076958e+01
2.501002004008016044e+01,1.808829543588410615e+01
2.515030060120240307e+01,1.976071001020757478e+01
2.529058116232464926e+01,1.819889891597589227e+01
2.543086172344689544e+01,1.509050206173419539e+01
2.557114228456913807e+01,2.563463508293448712e+01
2.571142284569138070e+01,2.404716403490308352e+01
2.585170340681362688e+01,2.582906498404758722e+01
2.599198396793587307e+01,2.188673716404603553e+01
2.613226452905811570e+01,2.118331560261894353e+01
2.627254509018036188e+01,2.365988144901326606e+01
2.641282565130260451e+01,2.670326602064519506e+01
2.655310621242485070e+01,2.104826896966307714e+01
2.669338677354709333e+01,2.270579256161614978e+01
2.683366733466933951e+01,2.834321437264310362e+01
2.697394789579158214e+01,2.638465421523943277e+01
2.711422845691382832e+01,2.410519021495025882e+01
2.725450901803607096e+01,2.792964737618984827e+01
2.739478957915831714e+01,2.305287981278116405e+01
2.753507014028055977e+01,3.156741710653442823e+01
2.767535070140280595e+01,1.844871494213808205e+01
2.781563126252504858e+01,2.535838581416665249e+01
2.795591182364729477e+01,2.893537321020803077e+01
2.809619238476954095e+01,2.646616489567416508e+01
2.823647294589178358e+01,3.240141076464454528e+01
2.837675350701402976e+01,2.570286870565765369e+01
2.851703406813627240e+01,2.480905458208598446e+01
2.865731462925851858e+01,3.347980038068837416e+01
2.879759519038076121e+01,2.939773678934876244e+01
2.893787575150300739e+01,2.622362144753188318e+01
2.907815631262525002e+01,3.124653202881240333e+01
2.921843687374749621e+01,3.450112337332011236e+01
2.935871743486973884e+01,2.566633986334681694e+01
2.949899799599198502e+01,2.991856409176468645e+01
2.963927855711422765e+01,3.471813293144673906e+01
2.977955911823647384e+01,2.828836362526290671e+01
2.991983967935871647e+01,3.097158728579134035e+01
3.006012024048096265e+01,2.619865809097837328e+01
3.020040080160320528e+01,2.854562676995491444e+01
3.034068136272545146e+01,3.032331400749270855e+01
3.048096192384769410e+01,3.812363686739406887e+01
3.062124248496994028e+01,3.549772888236282142e+01
3.076152304609218291e+01,3.649174908268153672e+01
3.090180360721442909e+01,3.217277678726004098e+01
3.104208416833667528e+01,3.356756670503881423e+01
3.118236472945891791e+01,3.478931115620363101e+01
3.132264529058116409e+01,2.842927605769643051e+01
3.146292585170340672e+01,3.866740086368267271e+01
3.160320641282565290e+01,3.008206720218862174e+01
3.174348697394789554e+01,3.827292032692439960e+01
3.188376753507014172e+01,3.242751361427828982e+01
3.202404809619238790e+01,3.864549744180968815e+01
3.216432865731462698e+01,3.020656558594670571e+01
3.230460921843687316e+01,3.331142808837525138e+01
3.244488977955911935e+01,2.739328847099245223e+01
3.258517034068135843e+01,3.232425537479902289e+01
3.272545090180361171e+01,3.391050703680482314e+01
3.286573146292585079e+01,3.159017317533478675e+01
3.300601202404809698e+01,3.463111812037018922e+01
3.314629258517034316e+01,3.737375913820748963e+01
3.328657314629258224e+01,3.455991878198857137e+01
3.342685370741482842e+01,2.870737398015015174e+01
3.356713426853707460e+01,3.303941489806609866e+01
3.370741482965931368e+01,2.837142581049137746e+01
3.384769539078156697e+01,3.346310353824064521e+01
3.398797595190380605e+01,2.818870621041034497e+01
3.412825651302605223e+01,4.139932259985909724e+01
3.426853707414829842e+01,3.002517444798916557e+01
3.440881763527053749e+01,2.687575724030013191e+01
3.454909819639279078e+01,3.052810770318715683e+01
3.468937875751502986e+01,2.097348746466324343e+01
3.482965931863727604e+01,3.867937258149037660e+01
3.496993987975952223e+01,2.779913259016158733e+01
3.511022044088176131e+01,1.810049383875593065e+01
3.525050100200400749e+01,3.427327985537522181e+01
3.539078156312625367e+01,3.862448802271349990e+01
3.553106212424849275e+01,3.006636553041978743e+01
3.567134268537074604e+01,3.853725869060302500e+01
3.581162324649298512e+01,1.855922411606133693e+01
3.595190380761523130e+01,3.043946695637921351e+01
3.609218436873747748e+01,3.317023664062475063e+01
3.623246492985971656e+01,2.591967033876781912e+01
3.637274549098196275e+01,2.096994770203714964e+01
3.651302605210420893e+01,3.629940693650772232e+01
3.665330661322644801e+01,2.371283718166065313e+01
3.679358717434870130e+01,2.774850955109653583e+01
3.693386773547094037e+01,2.698921427313944221e+01
3.707414829659318656e+01,2.514831020687257990e+01
3.721442885771543274e+01,2.584849327978291100e+01
3.735470941883767182e+01,2.287496462504439165e+01
3.749498997995992511e+01,2.578775413296537522e+01
3.763527054108216419e+01,2.606316540153666494e+01
3.777555110220441037e+01,2.909562154111013754e+01
3.791583166332665655e+01,2.269645267954964041e+01
3.805611222444889563e+01,2.702958689800833270e+01
3.819639278557114181e+01,2.052430898997694797e+01
3.833667334669338800e+01,2.692118065521433223e+01
3.847695390781562708e+01,1.990995691245385046e+01
3.861723446893788037e+01,2.517611157322268767e+01
3.875751503006011944e+01,1.756769158425928623e+01
3.889779559118236563e+01,1.695685160316820372e+01
3.903807615230461181e+01,1.909192400336435114e+01
3.917835671342685089e+01,3.171153061395968820e+01
3.931863727454909707e+01,2.201505987372959083e+01
3.945891783567134325e+01,2.201520877485848970e+01
3.959919839679358233e+01,2.813463291920944087e+01
3.973947895791583562e+01,1.571935203824775407e+01
3.987975951903807470e+01,2.203324981993949550e+01
4.002004008016032088e+01,2.167075299028762814e+01
4.016032064128256707e+01,2.118238180408281579e+01
4.030060120240480614e+01,1.848517924850235872e+01
4.044088176352705943e+01,1.927008094967606411e+01
4.058116232464929851e+01,2.053604140722887905e+01
4.072144288577154470e+01,1.774799733888722386e+01
4.086172344689379088e+01,2.334126397907047590e+01
4.100200400801602996e+01,3.250517468356974149e+01
4.114228456913827614e+01,1.812931007606497502e+01
4.128256513026052232e+01,1.674987257219965642e+01
4.142284569138276140e+01,1.688084980744315189e+01
4.156312625250501469e+01,1.855919531919506227e+01
4.170340681362725377e+01,2.778364554789180474e+01
4.184368737474949995e+01,1.410782532795079902e+01
4.198396793587174614e+01,2.007559810291663638e+01
4.212424849699398521e+01,2.377335996500026738e+01
4.226452905811623140e+01,2.186647626666760758e+01
4.240480961923847758e+01,1.841889606323691808e+01
4.254509018036072376e+01,1.916293434580054722e+01
4.268537074148296284e+01,2.339005310807455373e+01
4.282565130260520903e+01,2.209156903575077635e+01
4.296593186372745521e+01,1.186288282936726013e+01
4.310621242484970139e+01,1.754269981552926794e+01
4.324649298597194758e+01,1.820222680965931161e+01
4.338677354709418665e+01,1.728465866322078170e+01
4.352705410821643284e+01,2.404342820845110751e+01
4.366733466933867902e+01,1.325152339106520216e+01
4.380761523046092520e+01,1.102649360311011506e+01
4.394789579158316428e+01,2.593932387133754602e+01
4.408817635270541047e+01,2.415527383938414374e+01
4.422845691382765665e+01,1.296221857182684190e+01
4.436873747494990283e+01,2.231728530845022007e+01
4.450901803607214191e+01,1.512431474621972960e+01
4.464929859719438809e+01,2.702924499805893888e+01
4.478957915831663428e+01,1.909749783815031776e+01
4.492985971943888046e+01,1.487871447353772858e+01
4.507014028056111954e+01,1.242925582769600368e+01
4.521042084168336572e+01,2.270592645380971675e+01
4.535070140280561191e+01,2.409676112642278412e+01
4.549098196392785809e+01,1.317746648589205094e+01
4.563126252505009717e+01,1.292310033509438050e+01
4.577154308617234335e+01,1.475376980611033773e+01
4.591182364729458953e+01,9.006555538317341458e+00
4.605210420841683572e+01,2.174390690981974927e+01
4.619238476953908190e+01,1.741295789690178353e+01
4.633266533066132098e+01,1.296900008780396796e+01
4.647294589178356716e+01,2.191837018670916137e+01
4.661322645290581335e+01,1.975858583453503670e+01
4.675350701402805953e+01,1.919495340326873034e+01
4.689378757515029861e+01,1.017262186222247955e+01
4.703406813627254479e+01,2.094351837209095990e+01
4.717434869739479097e+01,1.631018494158294274e+01
4.731462925851703716e+01,1.950730707626653881e+01
4.745490981963927624e+01,2.279889057432951205e+01
4.759519038076152242e+01,1.630788019213250806e+01
4.773547094188376860e+01,1.542118897693275414e+01
4.787575150300601479e+01,1.439287531771810436e+01
4.801603206412825386e+01,1.457731725877210138e+01
4.815631262525050005e+01,1.939710846960922197e+01
4.829659318637274623e+01,1.636824515064800423e+01
4.843687374749499241e+01,2.046228149614490377e+01
4.857715430861723149e+01,2.000378361390608717e+01
4.871743486973947768e+01,1.148105883986383091e+01
4.885771543086172386e+01,2.203521049905769758e+01
4.899799599198397004e+01,1.244226246043115225e+01
4.913827655310621623e+01,1.560574442893276270e+01
4.927855711422845530e+01,1.339038044779352177e+01
4.941883767535070149e+01,1.553579208098924447e+01
4.955911823647294767e+01,2.282818286090939353e+01
4.969939879759519386e+01,2.124108676245347382e+01
4.983967935871743293e+01,1.790079628248966515e+01
4.997995991983967912e+01,1.837916434126889342e+01
5.012024048096192530e+01,1.876379222806020408e+01
5.026052104208417148e+01,1.865860020342882208e+01
5.040080160320641056e+01,2.286791845538830614e+01
5.054108216432865675e+01,1.782716571464171196e+01
5.068136272545090293e+01,1.912800072030229970e+01
5.082164328657314911e+01,1.752979782052535640e+01
5.096192384769538819e+01,8.369517432820138936e+00
5.110220440881763437e+01,1.772228299274846819e+01
5.124248496993988056e+01,1.724222345541895862e+01
5.138276553106212674e+01,1.801641595985180189e+01
5.152304609218436582e+01,1.837839346810052277e+01
5.166332665330661200e+01,1.739186947936267558e+01
5.180360721442885819e+01,2.713706328245248756e+01
5.194388777555110437e+01,2.011730439428330897e+01
5.208416833667335055e+01,1.476419544792452498e+01
5.222444889779558963e+01,1.660973344976863331e+01
5.236472945891783581e+01,1.579216159066134573e+01
5.250501002004008200e+01,2.076308554810067264e+01
5.264529058116232818e+01,1.806068829973105849e+01
5.278557114228456726e+01,2.084200394912555154e+01
5.292585170340681344e+01,1.725735212644546124e+01
5.306613226452905963e+01,1.759654247367529933e+01
5.320641282565130581e+01,1.418621565447660160e+01
5.334669338677354489e+01,1.947680066967220469e+01
5.348697394789579107e+01,1.880946571943802326e+01
5.362725450901803725e+01,2.922066465877528429e+01
5.376753507014028344e+01,2.020150022974648252e+01
5.390781563126252252e+01,1.667964937648534018e+01
5.404809619238476870e+01,1.507334839796657988e+01
5.418837675350701488e+01,1.615071437527861065e+01
5.432865731462926107e+01,1.864731813722637099e+01
5.446893787575150014e+01,2.324581174677764039e+01
5.460921843687374633e+01,1.829751167265067124e+01
5.474949899799599251e+01,2.444504615444162354e+01
5.488977955911823869e+01,1.749685303660441349e+01
5.503006012024048488e+01,2.151816423187747063e+01
5.517034068136272396e+01,2.119224367180551738e+01
5.531062124248497014e+01,2.216189665335155468e+01
5.545090180360721632e+01,1.682997348595466036e+01
5.559118236472946251e+01,2.673333292400205963e+01
5.573146292585170158e+01,1.791784379728104426e+01
5.587174348697394777e+01,2.112462052448445604e+01
5.601202404809619395e+01,1.379310336324182984e+01
5.615230460921844013e+01,1.910663080045731732e+01
5.629258517034067921e+01,1.791717228040634069e+01
5.643286573146292540e+01,2.086476581917136031e+01
5.657314629258517158e+01,2.117481452381197471e+01
5.671342685370741776e+01,1.658382738542805157e+01
5.685370741482965684e+01,1.758525561367479995e+01
5.699398797595190302e+01,1.698331015405716471e+01
5.713426853707414921e+01,2.618167258536979602e+01
5.727454909819639539e+01,1.732068870042246544e+01
5.741482965931863447e+01,1.828317186335661404e+01
5.755511022044088065e+01,2.015421932080028000e+01
5.769539078156312684e+01,1.654502890620773314e+01
5.783567134268537302e+01,1.107136979182719116e+01
5.797595190380761920e+01,2.314206832421278648e+01
5.811623246492985828e+01,2.857113507587805756e+01
5.825651302605210446e+01,1.686169690361676032e+01
5.839679358717435065e+01,1.740520225410234190e+01
5.853707414829659683e+01,3.017228690625664811e+01
5.867735470941883591e+01,2.943329206288464306e+01
5.881763527054108209e+01,2.214670098315194124e+01
5.895791583166332828e+01,2.200259455851595902e+01
5.909819639278557446e+01,1.401563077164331261e+01
5.923847695390781354e+01,2.759794570284681470e+01
5.937875751503005972e+01,2.054513377083173609e+01
5.951903807615230590e+01,2.068457554375947893e+01
5.965931863727455209e+01,2.933990932701675902e+01
5.979959919839679117e+01,1.944891825698896426e+01
5.993987975951903735e+01,2.203971236018311330e+01
6.008016032064128353e+01,2.167444984416070497e+01
6.022044088176352972e+01,2.660586264704485515e+01
6.036072144288576879e+01,3.105633339220669953e+01
6.050100200400801498e+01,2.668234643900256486e+01
6.064128256513026116e+01,2.247869298425420936e+01
6.078156312625250735e+01,2.882984343167742480e+01
6.092184368737475353e+01,2.534099316408686775e+01
6.106212424849699261e+01,2.647439055677163111e+01
6.120240480961923879e+01,2.178585773834586092e+01
6.134268537074148497e+01,2.799466260503822568e+01
6.148296593186373116e+01,2.922463850953216280e+01
6.162324649298597024e+01,1.946929356237019704e+01
6.176352705410821642e+01,2.645812314795316667e+01
6.190380761523046260e+01,1.487297372159003928e+01
6.204408817635270879e+01,2.101661387679170190e+01
6.218436873747494786e+01,2.543347577574908769e+01
6.232464929859719405e+01,2.294229738803975849e+01
6.246492985971944023e+01,2.975253315576290447e+01
6.260521042084168641e+01,2.531165122847738047e+01
6.274549098196392549e+01,2.789888717388030415e+01
6.288577154308617168e+01,2.432187397434098841e+01
6.302605210420841786e+01,2.127069605451609391e+01
6.316633266533066404e+01,1.897321697803249663e+01
6.330661322645290312e+01,2.542766158055497883e+01
6.344689378757514930e+01,1.800764925993543386e+01
6.358717434869739549e+01,2.985797768708773248e+01
6.372745490981964167e+01,2.204911340387267416e+01
6.386773547094188075e+01,2.653608696873563488e+01
6.400801603206411983e+01,2.011031667942804191e+01
6.414829659318637312e+01,1.905237526627388078e+01
6.428857715430862640e+01,2.185078351672189356e+01
6.442885771543086548e+01,2.773577378718767505e+01
6.456913827655310456e+01,2.762056316376889953e+01
6.470941883767534364e+01,2.717292031084473791e+01
6.484969939879759693e+01,1.715160136250588252e+01
6.498997995991985022e+01,2.573572155994956390e+01
6.513026052104208929e+01,2.137393848571032606e+01
6.527054108216432837e+01,2.258660779221966308e+01
6.541082164328656745e+01,2.526962974074796620e+01
6.555110220440882074e+01,2.995085240842205820e+01
6.569138276553105982e+01,2.675866421377208582e+01
6.583166332665331311e+01,2.317150182750204479e+01
6.597194388777555218e+01,2.634825948491492298e+01
6.611222444889779126e+01,1.625565733281310088e+01
6.625250501002003034e+01,1.823220321011037370e+01
6.639278557114228363e+01,2.556927031978083420e+01
6.653306613226453692e+01,2.512210295764491974e+01
6.667334669338677600e+01,2.365900481043119186e+01
6.681362725450901507e+01,2.076157221953142695e+01
6.695390781563125415e+01,2.255456079971683181e+01
6.709418837675350744e+01,2.546320777174830496e+01
6.723446893787576073e+01,1.870798316179610055e+01
6.737474949899799981e+01,1.612576145853529752e+01
6.751503006012023889e+01,1.624098471650461306e+01
6.765531062124247796e+01,1.243750253777732340e+01
6.779559118236473125e+01,1.460182808848339420e+01
6.793587174348698454e+01,2.047260045231467984e+01
6.807615230460922362e+01,2.294751068863457277e+01
6.821643286573146270e+01,2.468690112916978308e+01
6.835671342685370178e+01,1.266754922930264726e+01
6.849699398797595506e+01,2.395599035110500097e+01
6.863727454909819414e+01,1.975424327893713183e+01
6.877755511022044743e+01,1.841107139376938662e+01
6.891783567134268651e+01,1.627028812024850524e+01
6.905811623246492559e+01,1.911131790096251137e+01
6.919839679358716467e+01,1.327897776613503211e+01
6.933867735470941795e+01,1.355914902540894218e+01
6.947895791583167124e+01,1.696394538681520814e+01
6.961923847695391032e+01,1.373107258421136123e+01
6.975951903807614940e+01,2.974874285787151251e+01
6.989979959919838848e+01,1.737612705958970594e+01
7.004008016032064177e+01,2.476869688977753725e+01
7.018036072144289506e+01,6.589934227268479106e+00
7.032064128256513413e+01,1.516329937798910521e+01
7.046092184368737321e+01,1.744667023530390182e+01
7.060120240480961229e+01,1.685253056301031194e+01
7.074148296593186558e+01,1.195183742111128744e+01
7.088176352705411887e+01,1.615603726755983871e+01
7.102204408817635795e+01,2.208567978303969781e+01
7.116232464929859702e+01,1.824199717797987574e+01
7.130260521042083610e+01,2.247666969910116563e+01
7.144288577154308939e+01,1.760916209560705425e+01
7.158316633266532847e+01,1.178348903752637256e+01
7.172344689378758176e+01,1.562541600367846861e+01
7.186372745490982084e+01,1.506209217928230615e+01
7.200400801603205991e+01,1.025965454936353183e+01
7.214428857715429899e+01,1.599089739306136870e+01
7.228456913827655228e+01,2.303195146844550578e+01
7.242484969939880557e+01,1.747729241664924871e+01
7.256513026052104465e+01,1.555238474802123783e+01
7.270541082164328373e+01,2.077643439568461758e+01
7.284569138276552280e+01,1.941531143821861960e+01
7.298597194388777609e+01,2.221961570287063736e+01
7.312625250501002938e+01,2.804681338540733648e+01
7.326653306613226846e+01,1.868295242520544619e+01
7.340681362725450754e+01,2.812070426926133848e+01
7.354709418837674662e+01,2.376262016580653125e+01
7.368737474949899990e+01,2.672866850969131036e+01
7.382765531062125319e+01,1.554164567076810854e+01
7.396793587174349227e+01,1.192146376031507415e+01
7.410821643286573135e+01,2.213396357439372863e+01
7.424849699398797043e+01,1.755442645891502451e+01
7.438877755511022372e+01,1.161901748262874179e+01
7.452905811623246279e+01,2.177904963567553764e+01
7.466933867735471608e+01,2.019869206645598325e+01
7.480961923847695516e+01,1.943749671195145012e+01
7.494989979959919424e+01,1.499639838280041459e+01
7.509018036072144753e+01,2.294581503204229023e+01
7.523046092184368661e+01,1.918014958326284614e+01
7.537074148296592568e+01,1.528014044474388911e+01
7.551102204408817897e+01,2.634713094943853662e+01
7.565130260521041805e+01,1.539053294983822440e+01
7.579158316633267134e+01,1.315364157454066074e+01
7.593186372745491042e+01,2.405899953803081459e+01
7.607214428857714950e+01,2.049607031541448521e+01
7.621242484969940278e+01,2.076698199319207916e+01
7.635270541082164186e+01,2.704909459903894486e+01
7.649298597194389515e+01,1.607953463471368494e+01
7.663326653306613423e+01,1.847724677876480470e+01
7.677354709418837331e+01,2.028650743965357606e+01
7.691382765531062660e+01,1.145785614676932163e+01
7.705410821643286567e+01,1.587025234004311969e+01
7.719438877755510475e+01,1.619581626670551344e+01
7.733466933867735804e+01,1.456810775996524931e+01
7.747494989979959712e+01,2.325754260935276818e+01
7.761523046092185041e+01,2.051990236119628719e+01
7.775551102204408949e+01,2.282730407662709737e+01
7.789579158316632856e+01,1.682587111032555782e+01
7.803607214428858185e+01,1.926400830051489876e+01
7.817635270541082093e+01,1.405292248330733074e+01
7.831663326653306001e+01,1.597370230629654309e+01
7.845691382765531330e+01,1.660535455340940203e+01
7.859719438877755238e+01,1.831796446290821478e+01
7.873747494989980567e+01,2.344493287137892423e+01
7.887775551102204474e+01,1.994855185939682229e+01
7.901803607214428382e+01,1.780218346142683572e+01
7.915831663326653711e+01,2.640605233562643406e+01
7.929859719438877619e+01,2.300640954396038396e+01
7.943887775551102948e+01,1.576518750200049013e+01
7.957915831663326856e+01,2.254310065871315771e+01
7.971943887775550763e+01,7.627317826153449332e+00
7.985971943887776092e+01,1.394831345080719487e+01
8.000000000000000000e+01,1.687811917310338217e+01
