two_theta,intensity
1.771543086172344772e+01,7.129967286795836579e+00
1.785571142284569035e+01,5.921028423140820784e+00
1.799599198396793653e+01,5.828675165611055142e+00
1.813627254509017916e+01,4.898847990523758078e+00
1.827655310621242535e+01,7.494636409407752886e+00
1.841683366733467153e+01,1.322353524624226040e+01
1.855711422845691416e+01,8.307863519786669926e+00
1.869739478957915679e+01,1.199647487840565496e+01
1.883767535070140298e+01,4.923247695955638825e+00
1.897795591182364916e+01,1.016824428396405722e+01
1.911823647294589179e+01,3.416296328242119262e+00
1.925851703406813442e+01,1.550382090038400307e+01
1.939879759519038060e+01,8.088187236127131641e+00
1.953907815631262679e+01,1.043370222410016623e+01
1.967935871743486942e+01,4.221862450634812802e+00
1.981963927855711205e+01,6.177166870536151322e+00
1.995991983967935823e+01,8.277642309962288891e+00
2.010020040080160442e+01,1.326295423546165608e+01
2.024048096192384705e+01,3.188185643762188271e+00
2.038076152304608968e+01,6.595692934686577580e+00
2.052104208416833586e+01,7.941498679635365932e+00
2.066132264529058205e+01,9.902002943204287533e+00
2.080160320641282823e+01,1.074564955352747653e+01
2.094188376753507086e+01,9.572845415477166497e+00
2.108216432865731349e+01,1.576982520619520933e+00
2.122244488977955967e+01,3.325370778405813965e-01
2.136272545090180586e+01,4.752585087635715411e+00
2.150300601202404849e+01,1.237559836347106668e+01
2.164328657314629112e+01,2.154065950251726314e+00
2.178356713426853730e+01,7.123905636045156697e+00
2.192384769539078349e+01,8.304816554800579453e+00
2.206412825651302612e+01,1.031452779522810204e+01
2.220440881763526875e+01,1.446101987840103931e+01
2.234468937875751493e+01,1.131167506335986062e+01
2.248496993987976111e+01,4.431598198391382581e+00
2.262525050100200374e+01,5.331425126269015102e+00
2.276553106212424638e+01,3.940613403722790231e+00
2.290581162324649256e+01,1.147566523550629825e+01
2.304609218436873874e+01,7.406154145701383307e+00
2.318637274549098137e+01,0.000000000000000000e+00
2.332665330661322400e+01,7.589159650479395225e+00
2.346693386773547019e+01,1.037571829287568193e+01
2.360721442885771637e+01,9.044521492121814887e+00
2.374749498997996255e+01,1.210048834332028811e+01
2.388777555110220518e+01,3.277331692935823604e+00
2.402805611222444782e+01,6.067839864307819298e+00
2.416833667334669400e+01,6.505365652054847736e+00
2.430861723446894018e+01,6.614479629230987534e+00
2.444889779559118281e+01,7.022664062078946223e+00
2.458917835671342544e+01,8.935069272419912778e+00
2.472945891783567163e+01,1.317383619657183935e+01
2.486973947895791781e+01,5.269343518092732381e+00
2.501002004008016044e+01,6.342718718487345697e+00
2.515030060120240307e+01,5.161275055838794756e+00
2.529058116232464926e+01,7.621842541973606444e+00
2.543086172344689544e+01,1.363185081506986585e+00
2.557114228456913807e+01,6.852798246457602716e+00
2.571142284569138070e+01,9.705500303043599786e+00
2.585170340681362688e+01,1.692632419533632060e+01
2.599198396793587307e+01,1.535506947484173068e+01
2.613226452905811570e+01,1.765600198478746563e+01
2.627254509018036188e+01,1.360552804229493695e+01
2.641282565130260451e+01,2.463511811839896382e+01
2.655310621242485070e+01,1.194819936246970116e+01
2.669338677354709333e+01,1.957511294367263233e+01
2.683366733466933951e+01,2.161217506476195283e+01
2.697394789579158214e+01,2.160106773999192953e+01
2.711422845691382832e+01,3.035162741587293667e+01
2.725450901803607096e+01,3.075334135012965930e+01
2.739478957915831714e+01,3.689349156986850176e+01
2.753507014028055977e+01,3.378132479832621016e+01
2.767535070140280595e+01,3.659491353292159488e+01
2.781563126252504858e+01,4.333961782874484925e+01
2.795591182364729477e+01,4.838474683748347616e+01
2.809619238476954095e+01,4.600831034326237301e+01
2.823647294589178358e+01,5.603673759152577105e+01
2.837675350701402976e+01,5.774280383326306065e+01
2.851703406813627240e+01,6.185353547100207550e+01
2.865731462925851858e+01,5.854557454340802281e+01
2.879759519038076121e+01,8.637489090318872798e+01
2.893787575150300739e+01,8.221575082677691171e+01
2.907815631262525002e+01,7.056123124885459674e+01
2.921843687374749621e+01,7.863371802405644928e+01
2.935871743486973884e+01,9.730807043580928450e+01
2.949899799599198502e+01,9.976880273006993605e+01
2.963927855711422765e+01,9.481910275048524284e+01
2.977955911823647384e+01,9.359559605082709766e+01
2.991983967935871647e+01,1.034963119207557014e+02
3.006012024048096265e+01,9.345344917865809009e+01
3.020040080160320528e+01,9.570304114984743649e+01
3.034068136272545146e+01,9.048365734080165623e+01
3.048096192384769410e+01,9.829839099651154299e+01
3.062124248496994028e+01,9.606158230954733313e+01
3.076152304609218291e+01,8.889404965222209398e+01
3.090180360721442909e+01,9.365225056568667128e+01
3.104208416833667528e+01,7.683645280266452460e+01
3.118236472945891791e+01,7.099251295069370826e+01
3.132264529058116409e+01,7.635341675731618238e+01
3.146292585170340672e+01,8.213525667621374282e+01
3.160320641282565290e+01,7.627799418848937307e+01
3.174348697394789554e+01,5.790636669319368934e+01
3.188376753507014172e+01,6.408717402921148221e+01
3.202404809619238790e+01,6.266507619217829017e+01
3.216432865731462698e+01,6.166843312689668011e+01
3.230460921843687316e+01,5.939176655483031197e+01
3.244488977955911935e+01,5.576532084961814206e+01
3.258517034068135843e+01,5.813266584389761249e+01
3.272545090180361171e+01,7.042795944895506466e+01
3.286573146292585079e+01,6.038142453571333590e+01
3.300601202404809698e+01,5.466330533428885730e+01
3.314629258517034316e+01,5.433567354900011992e+01
3.328657314629258224e+01,6.777215927908312665e+01
3.342685370741482842e+01,7.221854269354346911e+01
3.356713426853707460e+01,6.254140605686499299e+01
3.370741482965931368e+01,6.566037778310992223e+01
3.384769539078156697e+01,7.698058393379322695e+01
3.398797595190380605e+01,7.525202416748651046e+01
3.412825651302605223e+01,8.122537669984407671e+01
3.426853707414829842e+01,8.423306963699313599e+01
3.440881763527053749e+01,7.832541032668679293e+01
3.454909819639279078e+01,7.599602626586020904e+01
3.468937875751502986e+01,7.020290144078694539e+01
3.482965931863727604e+01,7.591183004640527088e+01
3.496993987975952223e+01,8.163287359387535957e+01
3.511022044088176131e+01,8.100059024427447696e+01
3.525050100200400749e+01,8.011696462851487865e+01
3.539078156312625367e+01,8.070245231559917443e+01
3.553106212424849275e+01,6.176406179493346826e+01
3.567134268537074604e+01,7.252550747556463762e+01
3.581162324649298512e+01,6.256891153061893363e+01
3.595190380761523130e+01,6.597859971052274375e+01
3.609218436873747748e+01,6.127706686343146458e+01
3.623246492985971656e+01,6.012484450836002026e+01
3.637274549098196275e+01,5.692819779441986583e+01
3.651302605210420893e+01,4.934277974716821547e+01
3.665330661322644801e+01,5.530756521004693838e+01
3.679358717434870130e+01,5.206889188667722124e+01
3.693386773547094037e+01,4.302393404961060952e+01
3.707414829659318656e+01,4.075152426314170384e+01
3.721442885771543274e+01,3.645469212722849761e+01
3.735470941883767182e+01,4.283228488618394891e+01
3.749498997995992511e+01,3.910292436244073144e+01
3.763527054108216419e+01,2.722201819486689445e+01
3.777555110220441037e+01,2.471111593187674771e+01
3.791583166332665655e+01,2.278923399848135745e+01
3.805611222444889563e+01,2.111510631210657252e+01
3.819639278557114181e+01,2.024921154499591580e+01
3.833667334669338800e+01,6.623171643906582418e+00
3.847695390781562708e+01,2.076098139130795062e+01
3.861723446893788037e+01,1.450749647810163978e+01
3.875751503006011944e+01,8.485134491184625816e+00
3.889779559118236563e+01,6.816917722223113429e+00
3.903807615230461181e+01,1.050301448447430985e+01
3.917835671342685089e+01,7.157965381744631372e+00
3.931863727454909707e+01,1.099729904851022866e+01
3.945891783567134325e+01,8.260368016937611912e+00
3.959919839679358233e+01,4.595268379271164605e+00
3.973947895791583562e+01,4.427258070789910960e+00
3.987975951903807470e+01,1.002250787618388905e+01
4.002004008016032088e+01,6.558142927276672474e+00
4.016032064128256707e+01,1.029872838461371387e+01
4.030060120240480614e+01,3.437896921524843385e+00
4.044088176352705943e+01,7.833555603878039619e+00
4.058116232464929851e+01,9.651200754365678591e+00
4.072144288577154470e+01,6.248149211120648694e+00
4.086172344689379088e+01,6.091721898104034416e+00
4.100200400801602996e+01,9.714707467253017370e+00
4.114228456913827614e+01,9.803462800034369096e+00
4.128256513026052232e+01,1.192195201243759328e+01
4.142284569138276140e+01,1.369381660440665449e+00
4.156312625250501469e+01,9.565174629868712586e+00
4.170340681362725377e+01,5.790892029297582511e+00
4.184368737474949995e+01,8.383135547703078672e+00
4.198396793587174614e+01,7.740782396795128584e+00
4.212424849699398521e+01,8.056773086003788720e+00
4.226452905811623140e+01,7.308933592283277214e+00
4.240480961923847758e+01,5.127518007202950479e+00
4.254509018036072376e+01,4.322522616803899709e+00
4.268537074148296284e+01,5.389862096892930055e+00
4.282565130260520903e+01,4.357521322098452998e+00
4.296593186372745521e+01,1.160151208254015920e+01
4.310621242484970139e+01,1.056146617667341303e+01
4.324649298597194758e+01,3.202043292434420430e+00
4.338677354709418665e+01,8.210900295627071799e+00
4.352705410821643284e+01,5.409932649456437481e+00
4.366733466933867902e+01,1.017344138925580666e+01
4.380761523046092520e+01,1.386308060168872558e+01
4.394789579158316428e+01,1.606779290715812714e+00
4.408817635270541047e+01,2.482367641075916787e+00
4.422845691382765665e+01,6.600477596448163453e+00
4.436873747494990283e+01,6.606597998272767391e+00
4.450901803607214191e+01,4.128888466109794209e+00
4.464929859719438809e+01,7.977137071702995463e+00
4.478957915831663428e+01,5.941447102794524149e+00
4.492985971943888046e+01,9.898385624069291566e+00
4.507014028056111954e+01,1.364865619866018775e+01
4.521042084168336572e+01,8.451237940251372649e+00
4.535070140280561191e+01,6.317661807506847360e+00
4.549098196392785809e+01,1.793088159995423148e+00
4.563126252505009717e+01,5.950858340241366840e+00
4.577154308617234335e+01,2.668503376636004454e+00
4.591182364729458953e+01,7.669191863068879123e+00
4.605210420841683572e+01,7.971373556788844184e+00
4.619238476953908190e+01,3.921019844098690310e+00
4.633266533066132098e+01,4.791094421572980266e+00
4.647294589178356716e+01,1.342650616938491837e+01
4.661322645290581335e+01,9.825463383146283647e+00
4.675350701402805953e+01,1.185870448866589655e+01
4.689378757515029861e+01,1.272175228371500921e+01
4.703406813627254479e+01,0.000000000000000000e+00
4.717434869739479097e+01,8.631439806569934703e+00
4.731462925851703716e+01,3.880110206356345071e+00
4.745490981963927624e+01,1.203145272940987809e+01
4.759519038076152242e+01,3.821577717809757857e+00
4.773547094188376860e+01,6.393742641886944966e+00
4.787575150300601479e+01,9.733618530982230510e+00
4.801603206412825386e+01,9.990526321630390783e+00
4.815631262525050005e+01,5.137714366074144223e+00
4.829659318637274623e+01,4.336489294639346070e+00
4.843687374749499241e+01,2.577673498363717286e+00
4.857715430861723149e+01,2.757585431382760355e+00
4.871743486973947768e+01,7.250775249936088684e+00
4.885771543086172386e+01,7.084529645911528561e+00
4.899799599198397004e+01,6.878563018056482292e+00
4.913827655310621623e+01,1.270922435984958021e+01
4.927855711422845530e+01,8.856332931367601802e+00
4.941883767535070149e+01,7.401447410516282410e+00
4.955911823647294767e+01,6.914723392436673777e+00
4.969939879759519386e+01,5.475961693866399749e+00
4.983967935871743293e+01,6.269789032613212854e+00
4.997995991983967912e+01,8.336179818540893294e+00
5.012024048096192530e+01,8.015630297227376744e+00
5.026052104208417148e+01,0.000000000000000000e+00
5.040080160320641056e+01,6.580522978334506057e+00
5.054108216432865675e+01,5.595173473986791990e+00
5.068136272545090293e+01,7.144068298425010788e+00
5.082164328657314911e+01,8.217861593181957858e+00
5.096192384769538819e+01,4.317742765766272584e+00
5.110220440881763437e+01,7.677993088121056964e+00
5.124248496993988056e+01,1.333202430165804842e+01
5.138276553106212674e+01,6.235983768861203203e+00
5.152304609218436582e+01,8.300705742253866148e+00
5.166332665330661200e+01,5.729053085064820472e+00
5.180360721442885819e+01,8.105344988636860037e+00
5.194388777555110437e+01,1.060130194529791048e+01
5.208416833667335055e+01,4.444630602438623512e+00
5.222444889779558963e+01,8.180861170378953773e+00
5.236472945891783581e+01,2.611781156768462786e+00
5.250501002004008200e+01,5.650908482841536795e+00
5.264529058116232818e+01,5.858923295254732544e+00
5.278557114228456726e+01,1.121264661124234863e+01
5.292585170340681344e+01,9.967875534085127498e+00
5.306613226452905963e+01,1.064801308775687083e+01
5.320641282565130581e+01,3.223138279443007903e+00
5.334669338677354489e+01,6.739258639241397120e+00
5.348697394789579107e+01,8.245835480183364652e+00
5.362725450901803725e+01,7.780111683500253505e+00
5.376753507014028344e+01,6.436592105784959550e+00
5.390781563126252252e+01,8.801521694325936451e+00
5.404809619238476870e+01,7.268565333823005403e+00
5.418837675350701488e+01,1.860629052888594259e+00
5.432865731462926107e+01,4.713193529177418739e+00
5.446893787575150014e+01,7.440426405464441117e+00
5.460921843687374633e+01,5.460594946185496568e+00
5.474949899799599251e+01,5.658797591530564830e+00
5.488977955911823869e+01,8.305247281152675853e+00
5.503006012024048488e+01,1.010356713604481627e+01
5.517034068136272396e+01,1.396359340006188532e+01
5.531062124248497014e+01,6.474515009941171684e+00
5.545090180360721632e+01,6.251002399186049274e+00
5.559118236472946251e+01,1.103236342100492529e+01
5.573146292585170158e+01,7.553484526359124374e+00
5.587174348697394777e+01,6.440414768359383757e+00
5.601202404809619395e+01,2.414946742143433411e-01
5.615230460921844013e+01,6.960518509264948861e+00
5.629258517034067921e+01,1.206145212732836036e+01
5.643286573146292540e+01,1.349453820710757412e+01
5.657314629258517158e+01,3.185372663416284666e+00
5.671342685370741776e+01,9.206350840875801467e+00
5.685370741482965684e+01,6.345229076296094561e+00
5.699398797595190302e+01,1.083358279152677817e+01
5.713426853707414921e+01,5.988450268416219302e+00
5.727454909819639539e+01,1.764206923537636307e+00
5.741482965931863447e+01,7.569221562449448548e+00
5.755511022044088065e+01,1.290614980414919444e+01
5.769539078156312684e+01,1.120437426142155068e+01
5.783567134268537302e+01,8.295231795897759497e+00
5.797595190380761920e+01,8.135197963095968987e+00
5.811623246492985828e+01,1.070022298124040816e+01
5.825651302605210446e+01,5.446274822748743638e+00
5.839679358717435065e+01,1.626823315605863129e+01
5.853707414829659683e+01,1.619489133363418176e+01
5.867735470941883591e+01,9.612876972509184270e+00
5.881763527054108209e+01,2.019364607694391012e+01
5.895791583166332828e+01,1.204036073214894031e+01
5.909819639278557446e+01,2.229369180676866335e+01
5.923847695390781354e+01,1.528133941271990892e+01
5.937875751503005972e+01,2.925361484239184051e+01
5.951903807615230590e+01,1.971219567465484346e+01
5.965931863727455209e+01,2.894252597841374097e+01
5.979959919839679117e+01,3.042430007870896702e+01
5.993987975951903735e+01,2.435271532935326277e+01
6.008016032064128353e+01,3.639111330376540110e+01
6.022044088176352972e+01,3.653327804708903415e+01
6.036072144288576879e+01,3.288830242389872183e+01
6.050100200400801498e+01,3.863102346891253092e+01
6.064128256513026116e+01,4.836122092911389814e+01
6.078156312625250735e+01,4.643182854227728740e+01
6.092184368737475353e+01,5.251414178600939664e+01
6.106212424849699261e+01,4.382232060930495265e+01
6.120240480961923879e+01,5.266458477524123083e+01
6.134268537074148497e+01,6.888502737757505656e+01
6.148296593186373116e+01,6.826947906471876593e+01
6.162324649298597024e+01,6.239458665716726671e+01
6.176352705410821642e+01,6.379370846282029106e+01
6.190380761523046260e+01,5.989057525776178181e+01
6.204408817635270879e+01,5.468332798670297024e+01
6.218436873747494786e+01,7.077356041478964244e+01
6.232464929859719405e+01,6.950559892503028436e+01
6.246492985971944023e+01,6.698181110240766145e+01
6.260521042084168641e+01,5.619297047520125687e+01
6.274549098196392549e+01,5.793290037162444150e+01
6.288577154308617168e+01,5.099362361984448455e+01
6.302605210420841786e+01,4.829499680230588865e+01
6.316633266533066404e+01,4.975099857393129810e+01
6.330661322645290312e+01,4.914218660898914237e+01
6.344689378757514930e+01,4.381371376705355658e+01
6.358717434869739549e+01,4.211670165884633832e+01
6.372745490981964167e+01,3.054618117905567587e+01
6.386773547094188075e+01,3.672463451336044216e+01
6.400801603206411983e+01,3.382706489145957107e+01
6.414829659318637312e+01,2.982849340032619168e+01
6.428857715430862640e+01,3.351063916115174379e+01
6.442885771543086548e+01,2.566787010100411948e+01
6.456913827655310456e+01,2.775047645044735845e+01
6.470941883767534364e+01,2.306696663507873168e+01
6.484969939879759693e+01,1.871250909959634612e+01
6.498997995991985022e+01,1.489139042601974516e+01
6.513026052104208929e+01,1.129439918982214941e+01
6.527054108216432837e+01,1.658960170463273798e+01
6.541082164328656745e+01,1.964488607732160119e+01
6.555110220440882074e+01,1.317112969215557783e+01
6.569138276553105982e+01,2.026910292599019670e+00
6.583166332665331311e+01,9.345929971246896173e+00
6.597194388777555218e+01,8.285596500013387100e+00
6.611222444889779126e+01,1.286351211839237507e+01
6.625250501002003034e+01,6.386586486934047180e+00
6.639278557114228363e+01,8.810069490677472359e+00
6.653306613226453692e+01,7.622835846827273443e+00
6.667334669338677600e+01,8.961198495545506404e+00
6.681362725450901507e+01,7.018479480745940968e+00
6.695390781563125415e+01,2.780994562803722481e+00
6.709418837675350744e+01,1.063987615526643893e+01
6.723446893787576073e+01,9.034398211770753306e+00
6.737474949899799981e+01,5.726147084793828945e+00
6.751503006012023889e+01,6.741563881367595990e+00
6.765531062124247796e+01,6.694033044554805301e+00
6.779559118236473125e+01,1.019093657831571065e+01
6.793587174348698454e+01,0.000000000000000000e+00
6.807615230460922362e+01,7.475725274604628545e+00
6.821643286573146270e+01,4.202440247403709250e+00
6.835671342685370178e+01,1.389191490947678354e+00
6.849699398797595506e+01,1.312064603740380342e+01
6.863727454909819414e+01,1.358294855497699771e+01
6.877755511022044743e+01,0.000000000000000000e+00
6.891783567134268651e+01,7.651705943557996825e+00
6.905811623246492559e+01,5.974395146782286226e+00
6.919839679358716467e+01,1.086330446167667496e+01
6.933867735470941795e+01,8.058828386271008171e+00
6.947895791583167124e+01,4.337967532991964248e+00
6.961923847695391032e+01,1.374014409664606085e+00
6.975951903807614940e+01,8.214702004932068036e+00
6.989979959919838848e+01,4.528302725193503520e+00
7.004008016032064177e+01,3.505395833632375613e+00
7.018036072144289506e+01,5.755285231148998371e+00
7.032064128256513413e+01,4.156986522831768838e+00
7.046092184368737321e+01,7.552993349562703962e+00
7.060120240480961229e+01,2.330452239405671477e+00
7.074148296593186558e+01,1.013886977589437244e+01
7.088176352705411887e+01,8.493267513817109204e+00
7.102204408817635795e+01,7.880056176022407044e+00
7.116232464929859702e+01,1.056695173063595661e+01
7.130260521042083610e+01,5.000958491064086076e+00
7.144288577154308939e+01,9.678777587114064218e+00
7.158316633266532847e+01,1.174555701695044974e+01
7.172344689378758176e+01,8.742914381162744775e+00
7.186372745490982084e+01,8.250535295959082305e+00
7.200400801603205991e+01,2.761874507606650653e+00
7.214428857715429899e+01,8.555594388860043864e+00
7.228456913827655228e+01,5.839339748282525555e+00
7.242484969939880557e+01,9.046343320473607008e+00
7.256513026052104465e+01,9.124299219510980663e+00
7.270541082164328373e+01,1.566429551723253155e+01
7.284569138276552280e+01,5.094485136936095948e+00
7.298597194388777609e+01,5.335404586317815223e+00
7.312625250501002938e+01,7.239913924297187720e+00
7.326653306613226846e+01,1.115054914165078870e+01
7.340681362725450754e+01,8.536301623121900661e+00
7.354709418837674662e+01,1.070963778420125578e+01
7.368737474949899990e+01,1.278118944648140953e+01
7.382765531062125319e+01,6.491970031765035287e+00
7.396793587174349227e+01,1.030415460688832674e+01
7.410821643286573135e+01,1.102497872774361554e+01
7.424849699398797043e+01,6.371464210073677137e+00
7.438877755511022372e+01,6.387627051881205276e+00
7.452905811623246279e+01,1.013135723317446235e+01
7.466933867735471608e+01,1.008234979045273505e+01
7.480961923847695516e+01,9.261265320612741547e+00
7.494989979959919424e+01,3.395955720742635631e+00
7.509018036072144753e+01,1.741732197037616281e+00
7.523046092184368661e+01,2.316528446291619581e+00
7.537074148296592568e+01,4.172363750374124436e+00
7.551102204408817897e+01,7.915070374546028908e+00
7.565130260521041805e+01,1.350987492894859088e+01
7.579158316633267134e+01,1.014535662158179008e+01
7.593186372745491042e+01,6.393241068504280200e+00
7.607214428857714950e+01,7.756657024202848305e+00
7.621242484969940278e+01,1.007710032893411167e+01
7.635270541082164186e+01,6.709499032299224730e+00
7.649298597194389515e+01,1.073879724165943905e+01
7.663326653306613423e+01,7.162042885626717315e+00
7.677354709418837331e+01,8.556059873864427345e+00
7.691382765531062660e+01,8.578483044038172523e+00
7.705410821643286567e+01,7.797901056942613707e+00
7.719438877755510475e+01,6.109013614151598048e+00
7.733466933867735804e+01,9.418729243292192521e+00
7.747494989979959712e+01,9.813488339402077543e+00
7.761523046092185041e+01,8.723490056459326070e+00
7.775551102204408949e+01,3.762305134248489225e-01
7.789579158316632856e+01,3.715703623744782025e+00
7.803607214428858185e+01,7.272759789919284401e+00
7.817635270541082093e+01,2.798275735147070620e+00
7.831663326653306001e+01,6.916711190240691920e+00
7.845691382765531330e+01,1.279396710702607010e+01
7.859719438877755238e+01,6.002959302471253977e+00
7.873747494989980567e+01,5.598094530649912137e+00
7.887775551102204474e+01,8.342491627301999557e+00
7.901803607214428382e+01,7.047969380269483608e+00
7.915831663326653711e+01,7.924763721158681662e+00
7.929859719438877619e+01,7.137541861444101521e+00
7.943887775551102948e+01,1.370619001123955094e+01
7.957915831663326856e+01,1.242981935460257681e+01
7.971943887775550763e+01,6.799375754886803236e+00
7.985971943887776092e+01,5.988654613593279663e+00
8.000000000000000000e+01,2.130407948160679688e+00
