two_theta,intensity
4.086172344689379088e+01,5.458676051611408120e+00
4.100200400801602996e+01,7.880098879778211440e+00
4.114228456913827614e+01,1.312485283683280635e+01
4.128256513026052232e+01,8.111883191225535583e+00
4.142284569138276140e+01,1.070216830033218613e+01
4.156312625250501469e+01,1.222130845329106918e+01
4.170340681362725377e+01,1.268098214885139896e+01
4.184368737474949995e+01,9.706598905705595470e+00
4.198396793587174614e+01,8.754444261562161600e+00
4.212424849699398521e+01,9.392261566476378221e+00
4.226452905811623140e+01,8.452527644404796092e+00
4.240480961923847758e+01,1.482972783757404933e+01
4.254509018036072376e+01,5.625083810143326701e+00
4.268537074148296284e+01,1.066506020886849093e+01
4.282565130260520903e+01,1.158707201778226192e+01
4.296593186372745521e+01,1.760882203310222138e+01
4.310621242484970139e+01,1.067825867029542586e+01
4.324649298597194758e+01,9.960517734555434544e+00
4.338677354709418665e+01,1.131604064168755031e+01
4.352705410821643284e+01,7.082018667433940706e+00
4.366733466933867902e+01,6.838579960105406030e+00
4.380761523046092520e+01,1.237344208344804741e+01
4.394789579158316428e+01,1.863151600643924155e+01
4.408817635270541047e+01,1.207124468500509096e+01
4.422845691382765665e+01,1.299811424263176463e+01
4.436873747494990283e+01,1.005136599035120426e+01
4.450901803607214191e+01,1.113713094043747098e+01
4.464929859719438809e+01,1.557646031072479254e+01
4.478957915831663428e+01,1.830766698389056302e+01
4.492985971943888046e+01,1.522045539610689247e+01
4.507014028056111954e+01,1.224634406056151192e+01
4.521042084168336572e+01,1.065268398621054935e+01
4.535070140280561191e+01,1.460675127952944052e+01
4.549098196392785809e+01,1.448653572479416951e+01
4.563126252505009717e+01,9.011609513191373821e+00
4.577154308617234335e+01,8.837474623316994737e+00
4.591182364729458953e+01,1.053410969696309252e+01
4.605210420841683572e+01,7.784135975790281492e+00
4.619238476953908190e+01,9.001045903822173955e+00
4.633266533066132098e+01,1.791487684124430046e+00
4.647294589178356716e+01,1.041717954147788205e+01
4.661322645290581335e+01,1.391159270253744040e+01
4.675350701402805953e+01,1.448975445387004868e+01
4.689378757515029861e+01,6.679405685151701633e+00
4.703406813627254479e+01,6.920879657205446733e+00
4.717434869739479097e+01,1.170728719744639612e+01
4.731462925851703716e+01,7.077790049648214676e+00
4.745490981963927624e+01,3.455842086149527148e+00
4.759519038076152242e+01,1.690418771666637809e+01
4.773547094188376860e+01,1.178152625577842549e+01
4.787575150300601479e+01,1.141862870522606954e+01
4.801603206412825386e+01,1.235292378467805818e+01
4.815631262525050005e+01,7.569789995406303262e+00
4.829659318637274623e+01,1.145071022295922525e+01
4.843687374749499241e+01,1.362041459676850508e+01
4.857715430861723149e+01,3.012073436859212805e+00
4.871743486973947768e+01,6.829445878041113360e+00
4.885771543086172386e+01,1.516185812043851655e+01
4.899799599198397004e+01,6.809705766128129056e+00
4.913827655310621623e+01,5.837602738983432182e+00
4.927855711422845530e+01,1.199048802428161764e+01
4.941883767535070149e+01,4.747311477797167889e+00
4.955911823647294767e+01,1.066590501386251688e+01
4.969939879759519386e+01,1.009117218462525400e+01
4.983967935871743293e+01,1.134211920753517688e+01
4.997995991983967912e+01,1.575275849084253821e+01
5.012024048096192530e+01,8.347081303972945676e+00
5.026052104208417148e+01,9.731359634145622550e+00
5.040080160320641056e+01,3.551049886427582791e+00
5.054108216432865675e+01,9.692685113832833821e+00
5.068136272545090293e+01,4.531749724163835147e+00
5.082164328657314911e+01,9.722718726329073746e+00
5.096192384769538819e+01,1.089194898353597019e+01
5.110220440881763437e+01,1.134647803391542631e+01
5.124248496993988056e+01,8.200746441651212137e+00
5.138276553106212674e+01,8.462414262229447814e+00
5.152304609218436582e+01,9.561857373858131837e+00
5.166332665330661200e+01,1.503096455659154174e+01
5.180360721442885819e+01,1.057753220493226642e+01
5.194388777555110437e+01,1.479462481644786820e+01
5.208416833667335055e+01,6.776581386299785237e+00
5.222444889779558963e+01,6.697499079740235395e+00
5.236472945891783581e+01,5.889446669012701641e+00
5.250501002004008200e+01,1.071987224858479770e+01
5.264529058116232818e+01,1.166934430017276192e+01
5.278557114228456726e+01,8.304704820016969080e+00
5.292585170340681344e+01,3.326304336268010253e+00
5.306613226452905963e+01,1.415384551811396996e+01
5.320641282565130581e+01,4.197524123993363609e+00
5.334669338677354489e+01,1.058357525927746678e+01
5.348697394789579107e+01,7.273565213461468559e+00
5.362725450901803725e+01,6.996416350273553242e+00
5.376753507014028344e+01,6.780588347845518449e+00
5.390781563126252252e+01,1.111234826475299187e+01
5.404809619238476870e+01,5.970580963498936633e+00
5.418837675350701488e+01,5.250215630384199805e+00
5.432865731462926107e+01,1.341304302952884520e+01
5.446893787575150014e+01,1.642263463074658603e+01
5.460921843687374633e+01,1.753869533579266715e+01
5.474949899799599251e+01,9.445712094757272581e+00
5.488977955911823869e+01,3.070151618572974250e+00
5.503006012024048488e+01,9.654265072186914765e+00
5.517034068136272396e+01,8.980807971286422386e+00
5.531062124248497014e+01,1.106225430393590692e+01
5.545090180360721632e+01,7.755230826162657465e+00
5.559118236472946251e+01,4.116419469900921335e+00
5.573146292585170158e+01,1.337927858188611552e+01
5.587174348697394777e+01,1.194775689392615448e+01
5.601202404809619395e+01,9.913382251485431951e+00
5.615230460921844013e+01,1.136217256480455440e+01
5.629258517034067921e+01,1.177180327355742939e+01
5.643286573146292540e+01,1.374891115803406194e+01
5.657314629258517158e+01,1.025691567222327016e+01
5.671342685370741776e+01,1.306373523256399949e+01
5.685370741482965684e+01,2.398540613278685285e+00
5.699398797595190302e+01,5.475839583872387450e+00
5.713426853707414921e+01,1.058582305464039131e+01
5.727454909819639539e+01,1.161994661656978245e+01
5.741482965931863447e+01,1.144816550544198464e+01
5.755511022044088065e+01,1.816895455648139190e+01
5.769539078156312684e+01,1.354128748204494137e+01
5.783567134268537302e+01,1.025336891296128350e+01
5.797595190380761920e+01,7.434236023340740296e+00
5.811623246492985828e+01,1.433570761098610369e+01
5.825651302605210446e+01,1.637643496799756093e+01
5.839679358717435065e+01,1.607365953957200944e+01
5.853707414829659683e+01,2.370970769053715443e+01
5.867735470941883591e+01,2.181653040658683196e+01
5.881763527054108209e+01,1.919648732472418828e+01
5.895791583166332828e+01,2.107535568910476798e+01
5.909819639278557446e+01,2.411254394456477357e+01
5.923847695390781354e+01,2.494740418623811706e+01
5.937875751503005972e+01,2.075126606013357033e+01
5.951903807615230590e+01,2.933314823152894490e+01
5.965931863727455209e+01,2.937638949029314261e+01
5.979959919839679117e+01,3.564444184311471986e+01
5.993987975951903735e+01,3.995912249412012329e+01
6.008016032064128353e+01,3.369445274562308867e+01
6.022044088176352972e+01,4.444937451615935231e+01
6.036072144288576879e+01,4.976539917169235849e+01
6.050100200400801498e+01,4.125656688005727801e+01
6.064128256513026116e+01,5.047593158107918043e+01
6.078156312625250735e+01,4.216827453402988368e+01
6.092184368737475353e+01,4.562022430463724731e+01
6.106212424849699261e+01,4.168773055571470110e+01
6.120240480961923879e+01,4.906059013355994836e+01
6.134268537074148497e+01,5.041323814037210127e+01
6.148296593186373116e+01,4.829580155441064448e+01
6.162324649298597024e+01,5.157081704633731079e+01
6.176352705410821642e+01,5.303127345401053105e+01
6.190380761523046260e+01,5.403337783831013752e+01
6.204408817635270879e+01,5.113084758866161650e+01
6.218436873747494786e+01,4.248261161599679525e+01
6.232464929859719405e+01,5.143476143964318226e+01
6.246492985971944023e+01,4.681234920391021603e+01
6.260521042084168641e+01,4.497158900808562265e+01
6.274549098196392549e+01,3.957540010649970696e+01
6.288577154308617168e+01,3.823579941926010406e+01
6.302605210420841786e+01,4.140959575687580241e+01
6.316633266533066404e+01,4.933295634295792098e+01
6.330661322645290312e+01,3.552239377030574730e+01
6.344689378757514930e+01,5.023015157050715374e+01
6.358717434869739549e+01,3.904122887474656522e+01
6.372745490981964167e+01,4.431818694328407560e+01
6.386773547094188075e+01,3.003879721225306554e+01
6.400801603206411983e+01,3.261741016212699407e+01
6.414829659318637312e+01,3.494578927225588671e+01
6.428857715430862640e+01,3.285244698742926772e+01
6.442885771543086548e+01,2.580512398439062594e+01
6.456913827655310456e+01,2.344033788189531720e+01
6.470941883767534364e+01,3.196494684716570944e+01
6.484969939879759693e+01,1.828920324568311884e+01
6.498997995991985022e+01,1.721658948190869154e+01
6.513026052104208929e+01,1.703104375282354610e+01
6.527054108216432837e+01,1.709469385589922652e+01
6.541082164328656745e+01,2.096425565475617248e+01
6.555110220440882074e+01,1.671782565860487324e+01
6.569138276553105982e+01,1.532256208691364741e+01
6.583166332665331311e+01,2.183656268126565436e+01
6.597194388777555218e+01,1.715504195985045044e+01
6.611222444889779126e+01,1.312520873057795079e+01
6.625250501002003034e+01,1.738549992086759843e+01
6.639278557114228363e+01,1.347312406198198254e+01
6.653306613226453692e+01,1.662534079676701282e+01
6.667334669338677600e+01,1.130185404983810571e+01
6.681362725450901507e+01,1.158952530504478595e+01
6.695390781563125415e+01,1.524572478010420795e+01
6.709418837675350744e+01,1.518290727486481551e+01
6.723446893787576073e+01,1.784119818753710618e+01
6.737474949899799981e+01,9.552409250353493420e+00
6.751503006012023889e+01,9.649421990758028755e+00
6.765531062124247796e+01,1.378823876308364049e+01
6.779559118236473125e+01,7.824344843556187534e+00
6.793587174348698454e+01,9.104632021976973633e+00
6.807615230460922362e+01,1.347489453924085545e+01
6.821643286573146270e+01,1.415255798437670975e+01
6.835671342685370178e+01,8.026428339572001747e+00
6.849699398797595506e+01,1.289961666830805065e+01
6.863727454909819414e+01,1.568692422771624351e+01
6.877755511022044743e+01,1.198680994035254699e+01
6.891783567134268651e+01,1.049947164027778967e+01
6.905811623246492559e+01,1.030824694823624732e+01
6.919839679358716467e+01,9.166177651159792106e+00
6.933867735470941795e+01,2.091402134546395786e+01
6.947895791583167124e+01,6.957957333786703558e+00
6.961923847695391032e+01,1.431514530811506880e+01
6.975951903807614940e+01,8.314480237046755207e+00
6.989979959919838848e+01,1.332495997051502101e+01
7.004008016032064177e+01,7.783402654490928718e+00
7.018036072144289506e+01,1.447180340698488088e+01
7.032064128256513413e+01,1.464417652982204388e+01
7.046092184368737321e+01,8.682411783632463909e+00
7.060120240480961229e+01,7.331710708492643391e+00
7.074148296593186558e+01,1.052821013679618645e+01
7.088176352705411887e+01,7.871943974855451387e+00
7.102204408817635795e+01,1.010379251553323776e+01
7.116232464929859702e+01,1.128511198720399555e+01
7.130260521042083610e+01,5.682874359234091344e+00
7.144288577154308939e+01,1.695933288028554387e+01
7.158316633266532847e+01,1.118072412064942611e+01
7.172344689378758176e+01,1.963360008664190204e+01
7.186372745490982084e+01,1.252402996438772398e+01
7.200400801603205991e+01,6.508522039915379587e+00
7.214428857715429899e+01,7.510318964510952711e+00
7.228456913827655228e+01,1.346803149627769436e+01
7.242484969939880557e+01,1.181477762501154771e+01
7.256513026052104465e+01,1.010380597363782940e+01
7.270541082164328373e+01,1.457250926701548899e+01
7.284569138276552280e+01,1.200163838061041766e+01
7.298597194388777609e+01,1.344183072115844624e+01
7.312625250501002938e+01,4.845161460088686312e+00
7.326653306613226846e+01,7.927527775518991682e+00
7.340681362725450754e+01,7.199669673455394658e+00
7.354709418837674662e+01,3.813743406341987274e+00
7.368737474949899990e+01,1.133920844623181878e+01
7.382765531062125319e+01,1.368142290016498741e+01
7.396793587174349227e+01,6.389731836803106191e+00
7.410821643286573135e+01,6.804909117719356360e+00
7.424849699398797043e+01,1.462517273155498643e+01
7.438877755511022372e+01,1.087095296814322154e+01
7.452905811623246279e+01,6.185916617541366236e+00
7.466933867735471608e+01,2.120796930485157716e+00
7.480961923847695516e+01,5.596979415423725790e+00
7.494989979959919424e+01,4.531314252711214685e+00
7.509018036072144753e+01,8.759862601648039870e+00
7.523046092184368661e+01,8.229193776026788143e+00
7.537074148296592568e+01,1.700630523987984688e+01
7.551102204408817897e+01,1.390382380076611923e+01
7.565130260521041805e+01,8.434542189047327554e+00
7.579158316633267134e+01,1.389527841287360310e+01
7.593186372745491042e+01,8.899713230754063176e+00
7.607214428857714950e+01,1.153886974304790414e+01
7.621242484969940278e+01,8.156053683250792830e+00
7.635270541082164186e+01,9.826592333577114147e+00
7.649298597194389515e+01,9.490378699863008194e+00
7.663326653306613423e+01,4.306980399941496174e+00
7.677354709418837331e+01,1.250980215790696626e+01
7.691382765531062660e+01,9.358520406316969797e+00
7.705410821643286567e+01,1.559285532461281676e+01
7.719438877755510475e+01,9.393976472498160035e+00
7.733466933867735804e+01,9.097513975926009522e+00
7.747494989979959712e+01,1.762986611312967611e+01
7.761523046092185041e+01,1.360035158489433194e+01
7.775551102204408949e+01,1.353866335694424805e+01
7.789579158316632856e+01,1.152567158327989105e+01
7.803607214428858185e+01,7.236726788385158926e+00
7.817635270541082093e+01,8.391413537597014027e+00
7.831663326653306001e+01,4.907944766885106169e+00
7.845691382765531330e+01,9.358532870333833742e+00
7.859719438877755238e+01,1.392271462967066675e+01
7.873747494989980567e+01,1.160844927208695587e+01
7.887775551102204474e+01,5.903663980946926237e+00
7.901803607214428382e+01,1.111003471575751789e+01
7.915831663326653711e+01,1.537607881713594260e+01
7.929859719438877619e+01,7.363151568523820245e+00
7.943887775551102948e+01,8.329793881563357871e+00
7.957915831663326856e+01,7.857062761223805758e+00
7.971943887775550763e+01,9.654603009705331473e+00
7.985971943887776092e+01,6.984207323266068634e+00
8.000000000000000000e+01,1.210380092429518761e+01
