two_theta,intensity
1.967935871743486942e+01,1.539955397766437173e+01
1.981963927855711205e+01,3.052256960010339171e+01
1.995991983967935823e+01,2.052111941119663641e+01
2.010020040080160442e+01,2.344996287029615445e+01
2.024048096192384705e+01,1.936335137691085961e+01
2.038076152304608968e+01,1.388243889262597008e+01
2.052104208416833586e+01,1.883847346991365868e+01
2.066132264529058205e+01,2.454655492727325594e+01
2.080160320641282823e+01,1.852543281346844850e+01
2.094188376753507086e+01,1.229102509632722118e+01
2.108216432865731349e+01,1.112006416667455611e+01
2.122244488977955967e+01,2.293198524104570879e+01
2.136272545090180586e+01,1.501907973422697751e+01
2.150300601202404849e+01,1.902290578733560622e+01
2.164328657314629112e+01,1.516239987409629286e+01
2.178356713426853730e+01,1.124568598042993628e+01
2.192384769539078349e+01,1.609664277239307850e+01
2.206412825651302612e+01,1.738188085701358432e+01
2.220440881763526875e+01,1.837660339643482743e+01
2.234468937875751493e+01,8.217722924177687460e+00
2.248496993987976111e+01,1.204742522121627246e+01
2.262525050100200374e+01,1.820973591306551853e+01
2.276553106212424638e+01,2.007445156363696981e+01
2.290581162324649256e+01,2.384361214148453811e+01
2.304609218436873874e+01,1.536628822361390334e+01
2.318637274549098137e+01,1.154951455093597623e+01
2.332665330661322400e+01,1.406956695835668825e+01
2.346693386773547019e+01,2.206092593977032124e+01
2.360721442885771637e+01,1.959501385211969193e+01
2.374749498997996255e+01,2.167844104438899322e+01
2.388777555110220518e+01,1.481491484354600452e+01
2.402805611222444782e+01,2.144381142109646987e+01
2.416833667334669400e+01,1.849001547386666289e+01
2.430861723446894018e+01,2.408986006057036278e+01
2.444889779559118281e+01,1.925276357055699705e+01
2.458917835671342544e+01,1.387524009424282845e+01
2.472945891783567163e+01,1.647725268126594145e+01
2.486973947895791781e+01,2.236400770349447598e+01
2.501002004008016044e+01,2.388780973875066138e+01
2.515030060120240307e+01,2.377839597105710112e+01
2.529058116232464926e+01,3.179984996065729419e+01
2.543086172344689544e+01,1.123338044264508007e+01
2.557114228456913807e+01,1.744428429424732840e+01
2.571142284569138070e+01,3.096882570637281162e+01
2.585170340681362688e+01,2.533916756109677948e+01
2.599198396793587307e+01,2.197768595868594232e+01
2.613226452905811570e+01,2.637758433385988255e+01
2.627254509018036188e+01,2.198658171673982764e+01
2.641282565130260451e+01,1.879881755670341192e+01
2.655310621242485070e+01,1.751694818036146017e+01
2.669338677354709333e+01,2.956544371790126036e+01
2.683366733466933951e+01,2.687355673406748124e+01
2.697394789579158214e+01,3.900748800012514295e+01
2.711422845691382832e+01,2.424810566922104726e+01
2.725450901803607096e+01,3.590641772926709052e+01
2.739478957915831714e+01,3.480046947532451895e+01
2.753507014028055977e+01,2.841448297501181841e+01
2.767535070140280595e+01,3.129481093032723393e+01
2.781563126252504858e+01,3.862147100460057203e+01
2.795591182364729477e+01,3.915441261214463253e+01
2.809619238476954095e+01,3.644865975911943679e+01
2.823647294589178358e+01,4.005923783147660799e+01
2.837675350701402976e+01,3.904408894684034692e+01
2.851703406813627240e+01,3.417002371241814984e+01
2.865731462925851858e+01,3.871683431433696398e+01
2.879759519038076121e+01,4.031387104797364174e+01
2.893787575150300739e+01,3.787263614322421290e+01
2.907815631262525002e+01,3.917345945658451001e+01
2.921843687374749621e+01,4.690469357873105594e+01
2.935871743486973884e+01,3.482261306317190730e+01
2.949899799599198502e+01,4.053763850373259459e+01
2.963927855711422765e+01,3.397787947968323863e+01
2.977955911823647384e+01,5.026231210183398446e+01
2.991983967935871647e+01,3.502478507359120385e+01
3.006012024048096265e+01,4.613473282234553352e+01
3.020040080160320528e+01,3.327248502990061496e+01
3.034068136272545146e+01,4.368362696050394334e+01
3.048096192384769410e+01,4.361163089386381841e+01
3.062124248496994028e+01,4.594400771072399436e+01
3.076152304609218291e+01,4.600836361162230048e+01
3.090180360721442909e+01,2.752249091379135848e+01
3.104208416833667528e+01,3.510209819458401626e+01
3.118236472945891791e+01,3.752833252243085838e+01
3.132264529058116409e+01,4.466777748543584892e+01
3.146292585170340672e+01,3.523765281966237239e+01
3.160320641282565290e+01,4.240397769407086770e+01
3.174348697394789554e+01,4.137982757443734982e+01
3.188376753507014172e+01,4.200683646952992234e+01
3.202404809619238790e+01,4.102485506606133470e+01
3.216432865731462698e+01,4.159207213611935572e+01
3.230460921843687316e+01,4.074156202583274933e+01
3.244488977955911935e+01,4.640462958456366493e+01
3.258517034068135843e+01,3.093426016783814347e+01
3.272545090180361171e+01,4.341240833750624972e+01
3.286573146292585079e+01,4.519874180568812960e+01
3.300601202404809698e+01,3.934491118519426323e+01
3.314629258517034316e+01,4.173606283439320208e+01
3.328657314629258224e+01,4.326450815655851301e+01
3.342685370741482842e+01,4.045887174700503408e+01
3.356713426853707460e+01,4.329368899049468666e+01
3.370741482965931368e+01,3.428922736408815553e+01
3.384769539078156697e+01,4.436612835034724611e+01
3.398797595190380605e+01,4.278032421809433572e+01
3.412825651302605223e+01,3.485234099252518547e+01
3.426853707414829842e+01,4.180948195759559383e+01
3.440881763527053749e+01,4.388490505047281687e+01
3.454909819639279078e+01,3.352923624477620734e+01
3.468937875751502986e+01,3.530950661336877516e+01
3.482965931863727604e+01,4.120673946414137134e+01
3.496993987975952223e+01,4.232058920818820269e+01
3.511022044088176131e+01,5.091417058070476287e+01
3.525050100200400749e+01,4.054370399674011338e+01
3.539078156312625367e+01,3.929586131715043962e+01
3.553106212424849275e+01,2.420832384592117847e+01
3.567134268537074604e+01,3.770335160492878401e+01
3.581162324649298512e+01,3.783169036655218065e+01
3.595190380761523130e+01,3.802590119380134581e+01
3.609218436873747748e+01,3.272319374579946327e+01
3.623246492985971656e+01,3.276947111304844640e+01
3.637274549098196275e+01,4.128948719181643412e+01
3.651302605210420893e+01,1.859875746955925990e+01
3.665330661322644801e+01,3.459550880155669006e+01
3.679358717434870130e+01,2.984097233827280249e+01
3.693386773547094037e+01,2.675395708584736454e+01
3.707414829659318656e+01,3.079438859661279082e+01
3.721442885771543274e+01,3.285690510537412479e+01
3.735470941883767182e+01,2.741658967997784302e+01
3.749498997995992511e+01,3.071190947923868109e+01
3.763527054108216419e+01,3.220229296367969596e+01
3.777555110220441037e+01,3.701065329406459625e+01
3.791583166332665655e+01,2.227317828066938787e+01
3.805611222444889563e+01,2.750929780286575621e+01
3.819639278557114181e+01,2.254482582889679065e+01
3.833667334669338800e+01,2.446835785874250035e+01
3.847695390781562708e+01,2.971193263977718146e+01
3.861723446893788037e+01,2.933290781897311206e+01
3.875751503006011944e+01,2.414474381574699535e+01
3.889779559118236563e+01,1.147782144845740682e+01
3.903807615230461181e+01,1.976714168275606553e+01
3.917835671342685089e+01,1.908361047115023013e+01
3.931863727454909707e+01,1.984047830135044066e+01
3.945891783567134325e+01,3.143376738604674614e+01
3.959919839679358233e+01,1.980086178038403588e+01
3.973947895791583562e+01,2.711885555249059720e+01
3.987975951903807470e+01,1.977510062546527791e+01
4.002004008016032088e+01,1.237651552586325465e+01
4.016032064128256707e+01,2.221939495713893820e+01
4.030060120240480614e+01,2.478866928194181440e+01
4.044088176352705943e+01,1.214100147997584855e+01
4.058116232464929851e+01,2.003156383094356841e+01
4.072144288577154470e+01,3.069266985173141649e+01
4.086172344689379088e+01,1.985626668751075030e+01
4.100200400801602996e+01,1.457378266321070903e+01
4.114228456913827614e+01,9.597667799260182875e+00
4.128256513026052232e+01,1.971028113572225493e+01
4.142284569138276140e+01,1.203794338011075382e+01
4.156312625250501469e+01,2.000541820302819929e+01
4.170340681362725377e+01,2.157261714082320481e+01
4.184368737474949995e+01,1.512102313194057501e+01
4.198396793587174614e+01,1.857964101482047070e+01
4.212424849699398521e+01,1.941558559965007902e+01
4.226452905811623140e+01,2.093226114812131655e+01
4.240480961923847758e+01,1.402788752785926718e+01
4.254509018036072376e+01,2.378159800243900790e+01
4.268537074148296284e+01,1.266477225375430748e+01
4.282565130260520903e+01,1.053980282565467697e+01
4.296593186372745521e+01,1.693825216395298483e+01
4.310621242484970139e+01,2.117138128519914630e+01
4.324649298597194758e+01,2.341435862327610451e+01
4.338677354709418665e+01,1.925049561108957974e+01
4.352705410821643284e+01,1.167244060792822324e+01
4.366733466933867902e+01,2.193006307379923214e+01
4.380761523046092520e+01,2.120510431884498814e+01
4.394789579158316428e+01,2.041120304872076829e+01
4.408817635270541047e+01,1.481842275260711261e+01
4.422845691382765665e+01,2.078654759794406814e+01
4.436873747494990283e+01,2.141965177067562109e+01
4.450901803607214191e+01,2.227445688780126076e+01
4.464929859719438809e+01,2.311315006592905519e+01
4.478957915831663428e+01,2.125337765955858416e+01
4.492985971943888046e+01,1.630878548080079327e+01
4.507014028056111954e+01,1.777503732655630131e+01
4.521042084168336572e+01,1.287931083879161775e+01
4.535070140280561191e+01,1.918684321072032262e+01
4.549098196392785809e+01,1.690885947859084482e+01
4.563126252505009717e+01,2.022249646056155115e+01
4.577154308617234335e+01,2.151674846764476001e+01
4.591182364729458953e+01,2.051313527665002212e+01
4.605210420841683572e+01,1.746041068912342098e+01
4.619238476953908190e+01,1.729141303023022402e+01
4.633266533066132098e+01,1.145240600332946812e+01
4.647294589178356716e+01,1.446888940750604391e+01
4.661322645290581335e+01,2.122519111367035904e+01
4.675350701402805953e+01,1.526705822286991143e+01
4.689378757515029861e+01,1.543879033387663924e+01
4.703406813627254479e+01,1.648391162125336606e+01
4.717434869739479097e+01,1.575814939256163427e+01
4.731462925851703716e+01,1.667741949687141911e+01
4.745490981963927624e+01,2.473027003503370480e+01
4.759519038076152242e+01,1.819446114793926128e+01
4.773547094188376860e+01,1.921304408945924180e+01
4.787575150300601479e+01,2.137147582916971800e+01
4.801603206412825386e+01,1.585536840965066929e+01
4.815631262525050005e+01,2.490738176494047096e+01
4.829659318637274623e+01,1.705915472779719977e+01
4.843687374749499241e+01,1.518697960447673800e+01
4.857715430861723149e+01,2.085951163194919289e+01
4.871743486973947768e+01,9.602847479136713105e+00
4.885771543086172386e+01,1.688186304558141515e+01
4.899799599198397004e+01,1.869195914628256361e+01
4.913827655310621623e+01,1.509591232900867652e+01
4.927855711422845530e+01,1.793024978591049745e+01
4.941883767535070149e+01,1.708601539618453202e+01
4.955911823647294767e+01,1.443958358428432120e+01
4.969939879759519386e+01,1.392425922116373371e+01
4.983967935871743293e+01,1.384854653479365538e+01
4.997995991983967912e+01,2.063267167880668751e+01
5.012024048096192530e+01,1.455647065508337334e+01
5.026052104208417148e+01,1.746636772585605613e+01
5.040080160320641056e+01,2.033001502676636107e+01
5.054108216432865675e+01,1.125281019321358755e+01
5.068136272545090293e+01,1.672657986855299228e+01
5.082164328657314911e+01,1.651377825502281027e+01
5.096192384769538819e+01,2.006647316472384901e+01
5.110220440881763437e+01,1.463146439165369017e+01
5.124248496993988056e+01,1.650907119214602403e+01
5.138276553106212674e+01,1.480418619330302299e+01
5.152304609218436582e+01,2.278791875403419454e+01
5.166332665330661200e+01,1.092249375233380349e+01
5.180360721442885819e+01,1.913206718663340666e+01
5.194388777555110437e+01,1.739318161689625342e+01
5.208416833667335055e+01,1.645198318926694014e+01
5.222444889779558963e+01,1.939854379080998115e+01
5.236472945891783581e+01,1.187605672453299377e+01
5.250501002004008200e+01,1.886270875853359641e+01
5.264529058116232818e+01,1.376137733383162320e+01
5.278557114228456726e+01,1.688654857740010584e+01
5.292585170340681344e+01,1.522954821788481006e+01
5.306613226452905963e+01,2.086292372645082693e+01
5.320641282565130581e+01,1.382480428299551001e+01
5.334669338677354489e+01,1.736152886795282768e+01
5.348697394789579107e+01,1.646114677977849539e+01
5.362725450901803725e+01,1.696949313536121196e+01
5.376753507014028344e+01,1.269770244583166452e+01
5.390781563126252252e+01,1.463985053959411786e+01
5.404809619238476870e+01,1.889573148915318868e+01
5.418837675350701488e+01,1.813695926004503534e+01
5.432865731462926107e+01,1.943752495828826454e+01
5.446893787575150014e+01,1.985305044744355385e+01
5.460921843687374633e+01,8.398774828950985594e+00
5.474949899799599251e+01,9.524440368923240641e+00
5.488977955911823869e+01,1.507451974997815647e+01
5.503006012024048488e+01,2.375786087698480031e+01
5.517034068136272396e+01,2.079782936604731702e+01
5.531062124248497014e+01,1.911812992175221737e+01
5.545090180360721632e+01,1.902203502402802826e+01
5.559118236472946251e+01,1.758640446173177452e+01
5.573146292585170158e+01,2.009865412764104065e+01
5.587174348697394777e+01,1.957566755924350232e+01
5.601202404809619395e+01,2.110184708040567969e+01
5.615230460921844013e+01,1.566029626768436955e+01
5.629258517034067921e+01,1.697145436788465034e+01
5.643286573146292540e+01,1.325311662421263748e+01
5.657314629258517158e+01,1.497442965719226393e+01
5.671342685370741776e+01,1.320405637119248610e+01
5.685370741482965684e+01,1.387187206650471971e+01
5.699398797595190302e+01,1.968976550412169502e+01
5.713426853707414921e+01,2.209501238511241183e+01
5.727454909819639539e+01,1.872482348975892563e+01
5.741482965931863447e+01,1.514209190022814333e+01
5.755511022044088065e+01,1.911443807281952090e+01
5.769539078156312684e+01,2.272946203060664772e+01
5.783567134268537302e+01,1.964542622518740700e+01
5.797595190380761920e+01,2.621090768077707267e+01
5.811623246492985828e+01,2.610120224919203125e+01
5.825651302605210446e+01,2.687639913737507769e+01
5.839679358717435065e+01,2.414926583731917731e+01
5.853707414829659683e+01,2.533026091286911452e+01
5.867735470941883591e+01,1.755529584158158585e+01
5.881763527054108209e+01,2.239800877732574236e+01
5.895791583166332828e+01,3.001277241052563127e+01
5.909819639278557446e+01,1.973729770949379869e+01
5.923847695390781354e+01,2.743594849665753088e+01
5.937875751503005972e+01,2.099828925249304845e+01
5.951903807615230590e+01,1.706687372334660324e+01
5.965931863727455209e+01,3.080210087019210974e+01
5.979959919839679117e+01,3.283094478773187319e+01
5.993987975951903735e+01,2.982679617751494305e+01
6.008016032064128353e+01,1.840750637452573102e+01
6.022044088176352972e+01,2.921711195534315664e+01
6.036072144288576879e+01,2.292169007514631573e+01
6.050100200400801498e+01,2.673617405697817517e+01
6.064128256513026116e+01,2.987701396102632145e+01
6.078156312625250735e+01,3.365601640492557323e+01
6.092184368737475353e+01,3.286423131340742287e+01
6.106212424849699261e+01,2.905763080352240024e+01
6.120240480961923879e+01,3.408987974444757185e+01
6.134268537074148497e+01,2.405005023084654070e+01
6.148296593186373116e+01,2.929276241279570669e+01
6.162324649298597024e+01,2.361785868124961141e+01
6.176352705410821642e+01,3.066657109139393356e+01
6.190380761523046260e+01,2.961488113283831680e+01
6.204408817635270879e+01,3.000805019569761001e+01
6.218436873747494786e+01,3.100535903771940838e+01
6.232464929859719405e+01,3.401717253319494461e+01
6.246492985971944023e+01,2.777236184134410379e+01
6.260521042084168641e+01,2.817179796974110317e+01
6.274549098196392549e+01,2.710446164270010172e+01
6.288577154308617168e+01,2.673144874868434329e+01
6.302605210420841786e+01,2.557663599229964646e+01
6.316633266533066404e+01,4.154757622123939598e+01
6.330661322645290312e+01,2.251591254273130005e+01
6.344689378757514930e+01,3.154717047236739091e+01
6.358717434869739549e+01,2.795763851221342833e+01
6.372745490981964167e+01,2.910246919029004431e+01
6.386773547094188075e+01,3.371634897528647912e+01
6.400801603206411983e+01,2.821967194812170021e+01
6.414829659318637312e+01,3.631905164726745738e+01
6.428857715430862640e+01,2.737460954567144356e+01
6.442885771543086548e+01,2.645170394819390580e+01
6.456913827655310456e+01,2.152575568688903118e+01
6.470941883767534364e+01,2.430760549558629080e+01
6.484969939879759693e+01,2.804910473416463290e+01
6.498997995991985022e+01,2.488812044750367747e+01
6.513026052104208929e+01,2.601502790446302171e+01
6.527054108216432837e+01,2.566215938780389294e+01
6.541082164328656745e+01,1.847719146715533256e+01
6.555110220440882074e+01,2.314172763049991843e+01
6.569138276553105982e+01,2.437259259377546528e+01
6.583166332665331311e+01,2.359054219932066232e+01
6.597194388777555218e+01,2.185241832779615123e+01
6.611222444889779126e+01,1.889689002719291366e+01
6.625250501002003034e+01,1.645124808433279640e+01
6.639278557114228363e+01,1.996685665218689465e+01
6.653306613226453692e+01,1.625853839829511571e+01
6.667334669338677600e+01,1.832075829387853361e+01
6.681362725450901507e+01,1.190370767706156130e+01
6.695390781563125415e+01,1.900776855249478814e+01
6.709418837675350744e+01,2.135768230261877676e+01
6.723446893787576073e+01,1.920963524858805371e+01
6.737474949899799981e+01,2.197973020599825489e+01
6.751503006012023889e+01,2.402390762705052296e+01
6.765531062124247796e+01,2.151086007440575187e+01
6.779559118236473125e+01,1.448131739043645361e+01
6.793587174348698454e+01,2.286575308950120444e+01
6.807615230460922362e+01,1.387779431522063689e+01
6.821643286573146270e+01,2.095831381565009011e+01
6.835671342685370178e+01,1.590121645366473047e+01
6.849699398797595506e+01,2.734412283305423230e+01
6.863727454909819414e+01,1.836049067493011933e+01
6.877755511022044743e+01,2.749520052446882090e+01
6.891783567134268651e+01,1.100776827240086320e+01
6.905811623246492559e+01,1.885238747071450760e+01
6.919839679358716467e+01,2.399378421757386093e+01
6.933867735470941795e+01,6.115286565847068090e+00
6.947895791583167124e+01,2.386006833257311754e+01
6.961923847695391032e+01,2.371686766150862269e+01
6.975951903807614940e+01,1.961594230380576676e+01
6.989979959919838848e+01,1.956716202997870013e+01
7.004008016032064177e+01,1.906565546467700401e+01
7.018036072144289506e+01,1.983974976820327640e+01
7.032064128256513413e+01,1.816585655637857144e+01
7.046092184368737321e+01,1.764913227941656970e+01
7.060120240480961229e+01,2.184732738731832313e+01
7.074148296593186558e+01,1.871402182602625075e+01
7.088176352705411887e+01,1.835982769546017224e+01
7.102204408817635795e+01,2.041489085679930682e+01
7.116232464929859702e+01,1.935378622800311632e+01
7.130260521042083610e+01,1.765142907733665112e+01
7.144288577154308939e+01,1.391407177631148429e+01
7.158316633266532847e+01,1.145934774258829947e+01
7.172344689378758176e+01,1.213205244744136380e+01
7.186372745490982084e+01,1.336576527742547427e+01
7.200400801603205991e+01,1.161954348890289168e+01
7.214428857715429899e+01,1.069813235543523788e+01
7.228456913827655228e+01,1.917216448105596172e+01
7.242484969939880557e+01,9.431464697271202624e+00
7.256513026052104465e+01,2.058190367383835451e+01
7.270541082164328373e+01,2.057705626470362859e+01
7.284569138276552280e+01,2.063823517976129551e+01
7.298597194388777609e+01,1.752922030250226371e+01
7.312625250501002938e+01,2.149928880529385822e+01
7.326653306613226846e+01,2.239636924233103699e+01
7.340681362725450754e+01,1.695627076131506783e+01
7.354709418837674662e+01,1.545832566205010927e+01
7.368737474949899990e+01,1.811100386907271798e+01
7.382765531062125319e+01,1.246670067973293605e+01
7.396793587174349227e+01,1.504024709200188781e+01
7.410821643286573135e+01,1.594286775810084933e+01
7.424849699398797043e+01,1.726504661497603266e+01
7.438877755511022372e+01,1.260130365657209062e+01
7.452905811623246279e+01,2.026128219718200185e+01
7.466933867735471608e+01,2.273891699518820531e+01
7.480961923847695516e+01,2.502129855041574302e+01
7.494989979959919424e+01,1.267389924630818498e+01
7.509018036072144753e+01,2.033810388894865895e+01
7.523046092184368661e+01,1.872178955792380606e+01
7.537074148296592568e+01,1.280508562899404978e+01
7.551102204408817897e+01,1.977422276662807477e+01
7.565130260521041805e+01,1.648235775633174427e+01
7.579158316633267134e+01,1.587734165607521142e+01
7.593186372745491042e+01,1.587077465826860312e+01
7.607214428857714950e+01,1.544387062731471261e+01
7.621242484969940278e+01,1.397012498495480060e+01
7.635270541082164186e+01,2.005084834047627851e+01
7.649298597194389515e+01,1.566220071621441434e+01
7.663326653306613423e+01,1.359017988843439895e+01
7.677354709418837331e+01,1.812422159649861442e+01
7.691382765531062660e+01,2.103494453841145884e+01
7.705410821643286567e+01,2.561971397687903362e+01
7.719438877755510475e+01,1.523102874598225753e+01
7.733466933867735804e+01,1.551760021441798010e+01
7.747494989979959712e+01,1.987601480957821920e+01
7.761523046092185041e+01,1.852381040696290881e+01
7.775551102204408949e+01,2.345702314903363117e+01
7.789579158316632856e+01,1.376211372662843146e+01
7.803607214428858185e+01,2.609920814586482862e+01
7.817635270541082093e+01,2.479786530547056600e+01
7.831663326653306001e+01,8.974766025082498544e+00
7.845691382765531330e+01,2.371663212748991612e+01
7.859719438877755238e+01,1.880505805069722314e+01
7.873747494989980567e+01,1.513052701668488886e+01
7.887775551102204474e+01,2.060493698010294850e+01
7.901803607214428382e+01,1.410293062034170575e+01
7.915831663326653711e+01,2.123233714625781232e+01
7.929859719438877619e+01,1.708248570850887305e+01
7.943887775551102948e+01,1.832766686222575103e+01
7.957915831663326856e+01,1.684808463046934790e+01
7.971943887775550763e+01,1.603205315229027761e+01
7.985971943887776092e+01,1.918009932046217614e+01
8.000000000000000000e+01,2.544498230443104347e+01
