X,Y,Z,H
-1.9696969696969697,-4.898989898989899,2.726435458482355,-0.10506433276905969
-1.868686868686869,-4.898989898989899,2.6852308331247494,-0.10530527994703864
-1.7676767676767677,-4.898989898989899,2.6461062070575876,-0.1055423262137054
-1.6666666666666665,-4.898989898989899,2.6090729957873613,-0.10577434109091799
-1.5656565656565657,-4.898989898989899,2.574142713355955,-0.10600018434257041
-1.4646464646464645,-4.898989898989899,2.5413268803320204,-0.1062187150862095
-1.3636363636363638,-4.898989898989899,2.510636928586802,-0.10642880122309228
-1.2626262626262625,-4.898989898989899,2.4820841039302937,-0.10662932908012768
-1.1616161616161618,-4.898989898989899,2.455679367749125,-0.10681921315068577
-1.0606060606060606,-4.898989898989899,2.4314332988362417,-0.10699740581640649
-0.9595959595959593,-4.898989898989899,2.409355996632872,-0.10716290692915154
-0.858585858585859,-4.898989898989899,2.389456987114388,-0.10731477313113524
-0.7575757575757578,-4.898989898989899,2.371745132542757,-0.10745212679214022
-0.6565656565656566,-4.898989898989899,2.356228546279062,-0.10757416444563828
-0.5555555555555554,-4.898989898989899,2.342914513800076,-0.1076801646105241
-0.45454545454545503,-4.898989898989899,2.3318094209937326,-0.10776949489201759
-0.3535353535353538,-4.898989898989899,2.322918690720363,-0.10784161826400518
-0.2525252525252526,-4.898989898989899,2.3162467285211954,-0.10789609844553394
-0.15151515151515138,-4.898989898989899,2.3117968782344698,-0.1079326042961466
-0.050505050505050164,-4.898989898989899,2.3095713881447346,-0.10795091316811822
0.050505050505050164,-4.898989898989899,2.3095713881447346,-0.10795091316811822
0.15151515151515138,-4.898989898989899,2.3117968782344698,-0.1079326042961466
0.2525252525252526,-4.898989898989899,2.3162467285211954,-0.10789609844553394
0.3535353535353538,-4.898989898989899,2.322918690720363,-0.10784161826400518
0.45454545454545414,-4.898989898989899,2.3318094209937326,-0.10776949489201759
0.5555555555555554,-4.898989898989899,2.342914513800076,-0.1076801646105241
0.6565656565656566,-4.898989898989899,2.356228546279062,-0.10757416444563828
0.7575757575757578,-4.898989898989899,2.371745132542757,-0.10745212679214022
0.8585858585858581,-4.898989898989899,2.3894569871143876,-0.10731477313113524
0.9595959595959593,-4.898989898989899,2.409355996632872,-0.10716290692915154
1.0606060606060606,-4.898989898989899,2.4314332988362417,-0.10699740581640649
1.1616161616161618,-4.898989898989899,2.455679367749125,-0.10681921315068577
1.262626262626262,-4.898989898989899,2.4820841039302937,-0.10662932908012768
1.3636363636363633,-4.898989898989899,2.510636928586802,-0.10642880122309228
1.4646464646464645,-4.898989898989899,2.5413268803320204,-0.1062187150862095
1.5656565656565657,-4.898989898989899,2.574142713355955,-0.10600018434257041
1.666666666666667,-4.898989898989899,2.6090729957873613,-0.10577434109091799
1.7676767676767673,-4.898989898989899,2.6461062070575876,-0.1055423262137054
1.8686868686868685,-4.898989898989899,2.6852308331247494,-0.10530527994703864
1.9696969696969697,-4.898989898989899,2.726435458482355,-0.10506433276905969
2.070707070707071,-4.898989898989899,2.7697088539571197,-0.10482059670532462
2.1717171717171713,-4.898989898989899,2.8150400593945273,-0.10457515714044718
2.2727272727272725,-4.898989898989899,2.862418460435536,-0.10432906521490048
2.3737373737373737,-4.898989898989899,2.911833858701394,-0.10408333087460919
2.474747474747475,-4.898989898989899,2.96327653482349,-0.10383891662910139
2.5757575757575752,-4.898989898989899,3.01673730387901,-0.10359673206171283
2.6767676767676765,-4.898989898989899,3.0722075629186625,-0.1033576291229148
2.7777777777777777,-4.898989898989899,3.129679330397378,-0.10312239822548852
2.878787878787879,-4.898989898989899,3.1891452774406654,-0.10289176514821774
2.9797979797979792,-4.898989898989899,3.2505987509960605,-0.10266638874319955
3.0808080808080813,-4.898989898989899,3.314033789029041,-0.1024468594309913
3.1818181818181817,-4.898989898989899,3.379445128024346,-0.10223369845775543
3.282828282828282,-4.898989898989899,3.4468282031454254,-0.10202735787946904
3.383838383838384,-4.898989898989899,3.5161791414856585,-0.10182822123025592
3.4848484848484844,-4.898989898989899,3.5874947489142834,-0.101636604825035
3.5858585858585865,-4.898989898989899,3.6607724910771493,-0.10145275964101663
3.686868686868687,-4.898989898989899,3.7360104691569713,-0.10127687371816485
3.787878787878787,-4.898989898989899,3.813207391030181,-0.10110907501553745
3.8888888888888893,-4.898989898989899,3.8923625384774003,-0.10094943465843254
3.9898989898989896,-4.898989898989899,3.973475731113047,-0.10079797051044359
4.09090909090909,-4.898989898989899,4.056547287696879,-0.10065465100477611
4.191919191919192,-4.898989898989899,4.141577985477412,-0.10051939917047337
4.292929292929292,-4.898989898989899,4.228569018195083,-0.10039209679136407
4.3939393939393945,-4.898989898989899,4.31752195334283,-0.10027258863854982
4.494949494949495,-4.898989898989899,4.408438689244493,-0.10016068672093148
4.595959595959595,-4.898989898989899,4.501321412468575,-0.1000561745025279
4.696969696969697,-4.898989898989899,4.596172556047282,-0.09995881104004578
4.797979797979798,-4.898989898989899,4.692994758919977,-0.09986833499919667
4.8989898989899,-4.898989898989899,4.791790826967165,-0.09978446851350276
5.0,-4.898989898989899,4.892563695946983,-0.09970692085469857
-5.0,-4.797979797979798,4.793848211291517,-0.09772537666169256
-4.898989898989899,-4.797979797979798,4.692994758919977,-0.09780913545994085
-4.797979797979798,-4.797979797979798,4.594111541293124,-0.09789971918823559
-4.696969696969697,-4.797979797979798,4.497195320543506,-0.09799744186057202
-4.595959595959596,-4.797979797979798,4.402243002046596,-0.09810260359899958
-4.494949494949495,-4.797979797979798,4.309251675298369,-0.09821548666923885
-4.393939393939394,-4.797979797979798,4.218218656891199,-0.09833635131281326
-4.292929292929293,-4.797979797979798,4.129141535243944,-0.09846543140904007
-4.191919191919192,-4.797979797979798,4.0420182166824326,-0.09860293000606823
-4.090909090909091,-4.797979797979798,3.9568469724081363,-0.09874901476577191
-3.9898989898989896,-4.797979797979798,3.873626485836674,-0.09890381337278775
-3.888888888888889,-4.797979797979798,3.792355899735418,-0.09906740896302102
-3.787878787878788,-4.797979797979798,3.713034862542082,-0.09923983563159089
-3.686868686868687,-4.797979797979798,3.635663573205139,-0.09942107408412992
-3.5858585858585856,-4.797979797979798,3.5602428238535855,-0.09961104749859584
-3.484848484848485,-4.797979797979798,3.486774039579222,-0.09980961766711616
-3.383838383838384,-4.797979797979798,3.415259314600432,-0.10001658148876458
-3.282828282828283,-4.797979797979798,3.3457014440735042,-0.10023166788443927
-3.1818181818181817,-4.797979797979798,3.2781039508267917,-0.1004545352041446
-3.080808080808081,-4.797979797979798,3.2124711063151277,-0.10068476919478964
-2.9797979797979797,-4.797979797979798,3.148807945127527,-0.1009218815932087
-2.878787878787879,-4.797979797979798,3.0871202724304645,-0.10116530940429835
-2.7777777777777777,-4.797979797979798,3.027414663792022,-0.10141441491807379
-2.676767676767677,-4.797979797979798,2.9696984569086307,-0.10166848651202143
-2.5757575757575757,-4.797979797979798,2.9139797348453884,-0.10192674027648274
-2.474747474747475,-4.797979797979798,2.860267300502179,-0.10218832249097543
-2.3737373737373737,-4.797979797979798,2.808570642129792,-0.102452312968498
-2.272727272727273,-4.797979797979798,2.758899889841539,-0.10271772927311029
-2.1717171717171717,-4.797979797979798,2.7112657631946067,-0.102983531803583
-2.070707070707071,-4.797979797979798,2.665679510049695,-0.10324862972289739
-1.9696969696969697,-4.797979797979798,2.6221528370549723,-0.10351188770003072
-1.868686868686869,-4.797979797979798,2.5806978322387666,-0.10377213341705205
-1.7676767676767677,-4.797979797979798,2.54132688033202,-0.10402816578129626
-1.6666666666666665,-4.797979797979798,2.5040525715738258,-0.10427876376956191
-1.5656565656565657,-4.797979797979798,2.468887604878625,-0.10452269581912454
-1.4646464646464645,-4.797979797979798,2.435844686359277,-0.10475872966914368
-1.3636363636363638,-4.797979797979798,2.404936424303669,-0.10498564254601517
-1.2626262626262625,-4.797979797979798,2.376175221791483,-0.1052022315775809
-1.1616161616161618,-4.797979797979798,2.349573168209953,-0.10540732431412114
-1.0606060606060606,-4.797979797979798,2.3251419309811596,-0.10559978922882718
-0.9595959595959593,-4.797979797979798,2.302892648846942,-0.10577854606721582
-0.858585858585859,-4.797979797979798,2.2828358280697776,-0.10594257591374934
-0.7575757575757578,-4.797979797979798,2.264981242898155,-0.10609093084487364
-0.6565656565656566,-4.797979797979798,2.249337841612728,-0.10622274304082735
-0.5555555555555554,-4.797979797979798,2.2359136594149605,-0.10633723323385036
-0.45454545454545503,-4.797979797979798,2.2247157393437176,-0.10643371837783056
-0.3535353535353538,-4.797979797979798,2.2157500623082313,-0.10651161843382795
-0.2525252525252526,-4.797979797979798,2.2090214872096303,-0.10657046217719257
-0.15151515151515138,-4.797979797979798,2.2045337019896603,-0.10660989194494386
-0.050505050505050164,-4.797979797979798,2.2022891862965115,-0.10662966725650436
0.050505050505050164,-4.797979797979798,2.2022891862965115,-0.10662966725650436
0.15151515151515138,-4.797979797979798,2.2045337019896603,-0.10660989194494386
0.2525252525252526,-4.797979797979798,2.2090214872096303,-0.10657046217719257
0.3535353535353538,-4.797979797979798,2.2157500623082313,-0.10651161843382795
0.45454545454545414,-4.797979797979798,2.2247157393437176,-0.10643371837783056
0.5555555555555554,-4.797979797979798,2.2359136594149605,-0.10633723323385036
0.6565656565656566,-4.797979797979798,2.249337841612728,-0.10622274304082735
0.7575757575757578,-4.797979797979798,2.264981242898155,-0.10609093084487364
0.8585858585858581,-4.797979797979798,2.282835828069777,-0.10594257591374934
0.9595959595959593,-4.797979797979798,2.302892648846942,-0.10577854606721582
1.0606060606060606,-4.797979797979798,2.3251419309811596,-0.10559978922882718
1.1616161616161618,-4.797979797979798,2.349573168209953,-0.10540732431412114
1.262626262626262,-4.797979797979798,2.376175221791483,-0.1052022315775809
1.3636363636363633,-4.797979797979798,2.404936424303669,-0.10498564254601517
1.4646464646464645,-4.797979797979798,2.435844686359277,-0.10475872966914368
1.5656565656565657,-4.797979797979798,2.468887604878625,-0.10452269581912454
1.666666666666667,-4.797979797979798,2.5040525715738258,-0.10427876376956191
1.7676767676767673,-4.797979797979798,2.54132688033202,-0.10402816578129626
1.8686868686868685,-4.797979797979798,2.5806978322387666,-0.10377213341705205
1.9696969696969697,-4.797979797979798,2.6221528370549723,-0.10351188770003072
2.070707070707071,-4.797979797979798,2.665679510049695,-0.10324862972289739
2.1717171717171713,-4.797979797979798,2.7112657631946067,-0.102983531803583
2.2727272727272725,-4.797979797979798,2.7588998898415387,-0.10271772927311029
2.3737373737373737,-4.797979797979798,2.808570642129792,-0.102452312968498
2.474747474747475,-4.797979797979798,2.860267300502179,-0.10218832249097543
2.5757575757575752,-4.797979797979798,2.9139797348453884,-0.10192674027648274
2.6767676767676765,-4.797979797979798,2.96969845690863,-0.10166848651202143
2.7777777777777777,-4.797979797979798,3.027414663792022,-0.10141441491807379
2.878787878787879,-4.797979797979798,3.0871202724304645,-0.10116530940429835
2.9797979797979792,-4.797979797979798,3.1488079451275266,-0.10092188159320847
3.0808080808080813,-4.797979797979798,3.2124711063151277,-0.10068476919478964
3.1818181818181817,-4.797979797979798,3.2781039508267917,-0.1004545352041446
3.282828282828282,-4.797979797979798,3.3457014440735033,-0.10023166788443927
3.383838383838384,-4.797979797979798,3.415259314600432,-0.10001658148876458
3.4848484848484844,-4.797979797979798,3.4867740395792217,-0.09980961766711616
3.5858585858585865,-4.797979797979798,3.5602428238535864,-0.09961104749859584
3.686868686868687,-4.797979797979798,3.635663573205139,-0.09942107408412992
3.787878787878787,-4.797979797979798,3.713034862542081,-0.09923983563159089
3.8888888888888893,-4.797979797979798,3.792355899735418,-0.0990674089630208
3.9898989898989896,-4.797979797979798,3.873626485836674,-0.09890381337278775
4.09090909090909,-4.797979797979798,3.9568469724081354,-0.09874901476577191
4.191919191919192,-4.797979797979798,4.0420182166824326,-0.09860293000606823
4.292929292929292,-4.797979797979798,4.129141535243944,-0.09846543140904096
4.3939393939393945,-4.797979797979798,4.2182186568912,-0.09833635131281371
4.494949494949495,-4.797979797979798,4.309251675298369,-0.09821548666923885
4.595959595959595,-4.797979797979798,4.402243002046594,-0.0981026035989987
4.696969696969697,-4.797979797979798,4.497195320543506,-0.09799744186057202
4.797979797979798,-4.797979797979798,4.594111541293124,-0.09789971918823559
4.8989898989899,-4.797979797979798,4.692994758919978,-0.09780913545994085
5.0,-4.797979797979798,4.793848211291517,-0.09772537666169256
-5.0,-4.696969696969697,4.697112942623598,-0.09574643011993311
-4.898989898989899,-4.696969696969697,4.596172556047282,-0.09583667322570033
-4.797979797979798,-4.696969696969697,4.497195320543506,-0.0959342696232639
-4.696969696969697,-4.696969696969697,4.400177672326138,-0.09603955763646432
-4.595959595959596,-4.696969696969697,4.305116205270577,-0.09615286062172723
-4.494949494949495,-4.696969696969697,4.212007715906015,-0.0962744826967814
-4.393939393939394,-4.696969696969697,4.120849250717201,-0.09640470425011927
-4.292929292929293,-4.696969696969697,4.031638155377003,-0.09654377726716268
-4.191919191919192,-4.696969696969697,3.944372125465276,-0.09669192051532205
-4.090909090909091,-4.696969696969697,3.859049258165336,-0.09684931463625879
-3.9898989898989896,-4.696969696969697,3.7756681043674716,-0.09701609719949689
-3.888888888888889,-4.696969696969697,3.6942277205513583,-0.0971923577770275
-3.787878787878788,-4.696969696969697,3.614727719767,-0.09737813310349264
-3.686868686868687,-4.696969696969697,3.5371683209887115,-0.09757340239082302
-3.5858585858585856,-4.696969696969697,3.4615503960799567,-0.09777808286968837
-3.484848484848485,-4.696969696969697,3.3878755135800516,-0.09799202563265608
-3.383838383838384,-4.696969696969697,3.3161459785081293,-0.09821501185544856
-3.282828282828283,-4.696969696969697,3.2463648673765477,-0.09844674947298837
-3.1818181818181817,-4.696969696969697,3.1785360576160566,-0.09868687038595425
-3.080808080808081,-4.696969696969697,3.1126642506394617,-0.09893492827125816
-2.9797979797979797,-4.696969696969697,3.048754987809644,-0.09919039706614075
-2.878787878787879,-4.696969696969697,2.9868146586320687,-0.0994526701904257
-2.7777777777777777,-4.696969696969697,2.92685050056123,-0.0997210605648946
-2.676767676767677,-4.696969696969697,2.86887058989462,-0.09999480147575546
-2.5757575757575757,-4.696969696969697,2.8128838233260445,-0.10027304832586004
-2.474747474747475,-4.696969696969697,2.758899889841539,-0.10055488130272994
-2.3737373737373737,-4.696969696969697,2.706929232764398,-0.10083930898176718
-2.272727272727273,-4.696969696969697,2.6569830018893157,-0.10112527287034356
-2.1717171717171717,-4.696969696969697,2.6090729957873613,-0.10141165288500908
-2.070707070707071,-4.696969696969697,2.563211594511325,-0.10169727374003257
-1.9696969696969697,-4.696969696969697,2.5194116830822937,-0.10198091221111216
-1.868686868686869,-4.696969696969697,2.4776865662906453,-0.10226130522364163
-1.7676767676767677,-4.696969696969697,2.438049875494995,-0.10253715870064473
-1.6666666666666665,-4.696969696969697,2.4005154682482375,-0.10280715709165755
-1.5656565656565657,-4.696969696969697,2.365097321717706,-0.10306997349076008
-1.4646464646464645,-4.696969696969697,2.331809420993733,-0.1033242802398715
-1.3636363636363638,-4.696969696969697,2.3006656434947717,-0.10356875990261427
-1.2626262626262625,-4.696969696969697,2.271679640775132,-0.10380211648475823
-1.1616161616161618,-4.696969696969697,2.2448647191208826,-0.1040230867697054
-1.0606060606060606,-4.696969696969697,2.2202337203785873,-0.10423045163187572
-0.9595959595959593,-4.696969696969697,2.1977989044984403,-0.1044230471873373
-0.858585858585859,-4.696969696969697,2.1775718352868894,-0.10459977563974276
-0.7575757575757578,-4.696969696969697,2.1595632708530097,-0.10475961568067627
-0.6565656565656566,-4.696969696969697,2.1437830601974075,-0.10490163230686589
-0.5555555555555554,-4.696969696969697,2.1302400473323755,-0.10502498592241905
-0.45454545454545503,-4.696969696969697,2.1189419842380715,-0.1051289406022291
-0.3535353535353538,-4.696969696969697,2.1098954538527073,-0.10521287140281022
-0.2525252525252526,-4.696969696969697,2.1031058041668103,-0.10527627061897937
-0.15151515151515138,-4.696969696969697,2.098577094344582,-0.10531875289876325
-0.050505050505050164,-4.696969696969697,2.096312053631726,-0.10534005914443645
0.050505050505050164,-4.696969696969697,2.096312053631726,-0.10534005914443645
0.15151515151515138,-4.696969696969697,2.098577094344582,-0.10531875289876325
0.2525252525252526,-4.696969696969697,2.1031058041668103,-0.10527627061897937
0.3535353535353538,-4.696969696969697,2.1098954538527073,-0.10521287140281022
0.45454545454545414,-4.696969696969697,2.1189419842380715,-0.1051289406022291
0.5555555555555554,-4.696969696969697,2.1302400473323755,-0.10502498592241905
0.6565656565656566,-4.696969696969697,2.1437830601974075,-0.10490163230686589
0.7575757575757578,-4.696969696969697,2.1595632708530097,-0.10475961568067627
0.8585858585858581,-4.696969696969697,2.177571835286889,-0.10459977563974276
0.9595959595959593,-4.696969696969697,2.1977989044984403,-0.1044230471873373
1.0606060606060606,-4.696969696969697,2.2202337203785873,-0.10423045163187572
1.1616161616161618,-4.696969696969697,2.2448647191208826,-0.1040230867697054
1.262626262626262,-4.696969696969697,2.271679640775132,-0.10380211648475823
1.3636363636363633,-4.696969696969697,2.3006656434947717,-0.10356875990261427
1.4646464646464645,-4.696969696969697,2.331809420993733,-0.1033242802398715
1.5656565656565657,-4.696969696969697,2.365097321717706,-0.10306997349076008
1.666666666666667,-4.696969696969697,2.4005154682482375,-0.10280715709165755
1.7676767676767673,-4.696969696969697,2.438049875494995,-0.10253715870064473
1.8686868686868685,-4.696969696969697,2.4776865662906453,-0.10226130522364163
1.9696969696969697,-4.696969696969697,2.5194116830822937,-0.10198091221111216
2.070707070707071,-4.696969696969697,2.563211594511325,-0.10169727374003257
2.1717171717171713,-4.696969696969697,2.6090729957873613,-0.10141165288500908
2.2727272727272725,-4.696969696969697,2.6569830018893152,-0.10112527287034356
2.3737373737373737,-4.696969696969697,2.706929232764398,-0.10083930898176718
2.474747474747475,-4.696969696969697,2.758899889841539,-0.10055488130272994
2.5757575757575752,-4.696969696969697,2.8128838233260445,-0.10027304832586004
2.6767676767676765,-4.696969696969697,2.8688705898946196,-0.09999480147575524
2.7777777777777777,-4.696969696969697,2.92685050056123,-0.0997210605648946
2.878787878787879,-4.696969696969697,2.9868146586320687,-0.0994526701904257
2.9797979797979792,-4.696969696969697,3.0487549878096436,-0.09919039706614052
3.0808080808080813,-4.696969696969697,3.1126642506394617,-0.09893492827125772
3.1818181818181817,-4.696969696969697,3.1785360576160566,-0.09868687038595425
3.282828282828282,-4.696969696969697,3.246364867376547,-0.09844674947298815
3.383838383838384,-4.696969696969697,3.3161459785081293,-0.09821501185544856
3.4848484848484844,-4.696969696969697,3.387875513580051,-0.09799202563265585
3.5858585858585865,-4.696969696969697,3.4615503960799576,-0.09777808286968881
3.686868686868687,-4.696969696969697,3.5371683209887115,-0.09757340239082302
3.787878787878787,-4.696969696969697,3.614727719766999,-0.09737813310349219
3.8888888888888893,-4.696969696969697,3.6942277205513587,-0.0971923577770275
3.9898989898989896,-4.696969696969697,3.7756681043674716,-0.09701609719949689
4.09090909090909,-4.696969696969697,3.859049258165335,-0.09684931463625834
4.191919191919192,-4.696969696969697,3.944372125465276,-0.09669192051532205
4.292929292929292,-4.696969696969697,4.031638155377001,-0.0965437772671629
4.3939393939393945,-4.696969696969697,4.120849250717202,-0.09640470425011971
